Eigvals	27
3.8614143264772958	1.4611170830561697	0.731654925854508	0.4290422375556913	0.3007287034343083	0.2649371914633049	0.1181912931910592	0.1014491916740402	0.05505731769812644	0.037486601242119666	0.03240345340401096	0.01791172325357393	0.010359357533421432	0.00882096990184994	0.0020402478467795217	0.0018876882886361807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	27
0.5193910990261689	0.19653192934278513	0.09841343712891967	0.05770961115586657	0.04045041494626531	0.03563617043203136	0.015897673876874848	0.013645727369268366	0.0074056494151848095	0.00504224757348498	0.00435852354935097	0.0024092699823314466	0.0013934164115968807	0.0011864909756985997	0.00027442964723014456	0.0002539091669419533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	27	27
G1-111	-0.4928009665691909	-0.19904776777065206	0.01680502532022097	-0.05644962660261017	-0.029304606114024988	0.05597497574198732	-0.05126802628398382	0.019042603247175643	0.09220645266435754	0.03069437965653864	0.0458587108981731	0.0011567295971960218	-0.02029587349545785	0.021629712010761408	0.0072172326137661435	-0.010493793366681447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	-0.48519833997057255	-0.18533017404233926	0.010045004737912266	-0.05961277425847126	-0.08007280827614288	-0.058697825305516295	0.016995683829133305	0.1250144915200401	0.0674663714928666	0.03117409049388209	-0.04557686414694038	0.03396350291714498	0.015646917044268262	-0.013776202531480495	-0.003155362866118839	0.006893992162112607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-180	0.412576489657207	-0.0767706267775397	0.04783012735644839	-0.3267922797521192	-0.05499337885909489	-0.039583344526785	-0.06709625267183587	0.03199979431332738	-0.03418985309184867	-0.01104201247827508	0.021471651052956703	0.0010423228179836923	-0.0017646262461643975	-0.005157665201656061	0.021576705737116446	0.004946537980628208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-182	0.43321990578478486	-0.07305440848365417	0.06396164722627617	-0.32389164406981785	-0.05776354198290965	-0.03820018807508902	-0.06277886598863408	0.04210822354038281	-0.022910021106414522	-0.011989418883986382	0.019268061063249856	-0.007122802199634033	0.013319827186178567	0.011094037052479303	-0.02069651199959737	-0.004040452182471304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-183	-0.4885310791621237	0.0066116991173422865	-0.05391990643089686	-0.0497326047763744	-0.1797558608928925	0.029086955829074664	0.052551039140203176	-0.009865378342958094	0.056098024825816	-0.044315950690046124	0.0683074256094977	0.009304144889263288	0.0012726280423789634	0.005814334069640824	-0.00458004472708278	0.006125227875139657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-184	-0.4591960857325396	-0.17612631691773506	0.08279298270169327	-0.13000690805150025	0.2821814637099692	-0.1574735373324759	0.02369423851894054	-0.01858569865527754	0.004155525151786082	0.012041600675104236	-0.007164535678440324	-0.06383507810768566	-0.023891027473329534	-0.019046349870525364	-0.0048769951749280714	0.0007400572373466044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-185	-0.4494206744153995	0.07442665484939769	-0.03549381311054975	-0.11087669939562932	-0.028837201277717918	0.24433637969302358	0.13040846838951714	-0.05930249251386714	0.0070325744105073215	-0.011142106879718295	-0.029734476647360442	-0.015167093101070754	9.630089791440863e-05	-0.011016640595933252	-0.0008478152824377557	0.001777547246712747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-186	-0.4454789304299277	-0.08409179959065156	0.004810778141506061	-0.08648240916404581	0.1294707264351731	-0.11175885681680842	0.1791767694141923	0.03293114995508904	-0.0682683852389029	-0.008152168585497322	-0.004891072973477308	0.042827639839116693	0.011009716687404742	0.012061305448003205	0.0049101031408020895	-0.00527880655270836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1103	-0.013261202568394082	0.05989321896784129	0.7835848465017635	0.11663501055071561	-0.07227086841921972	-0.016718392708060276	-0.002534046702292459	-0.0641597191110043	-0.0028018976346908453	-0.012032640342200591	0.0034002865937846787	0.007498714204905312	0.004312714487333386	-0.0035920553375196006	0.0003351667898726233	0.0018024285614492886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-198	0.43305176833956677	-0.1941566878529427	-0.044462353966496074	0.04573641194356566	0.018988560041098782	0.004269118591817286	-0.004256718859148836	-0.007519890741942683	0.0014514920821069295	-0.007070127821976186	-0.029772990119482347	0.025164618985988915	-0.013758480706061841	-0.006404427982631772	-0.019606436426486955	-0.002126365355228159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-21	0.33542256264383846	0.2124824413348005	-0.06261287011604844	-0.13562527735959146	-0.08098641493164804	-0.02628970239751529	0.01855806163496178	-0.09529426566937926	0.004421587931726075	-0.06030299169457688	-0.06520142512606344	-0.025016753254194328	0.007208640610294403	0.012098247416813757	0.004670249459121327	-0.003703095836752042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-210	0.42891251862646035	-0.18907824510898216	-0.03096695895357613	0.04991165364820896	0.01654320794291793	0.00409717840218083	-0.005351425869586312	-0.003369807737035779	0.002804792867140691	-0.01652778527722586	-0.028172739257182732	0.01528104300071191	-0.038894369517396415	0.021041898714287202	0.0014572801213357765	0.007215803948272016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-211	0.4193586972188589	-0.1962316982224282	0.00042037000624121977	0.1134876438409339	0.02880105417677674	0.01578109923165978	0.019621999631538926	0.009905602441763329	0.02912291017642373	0.034210029972409225	0.016474065895902838	-0.021230476558606368	0.04706597425131296	-0.022085837421222825	-0.009728183397217352	-0.005541935891932621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-212	0.4246801684022363	-0.19555594592812758	-0.014565169059951177	0.07677903510364621	0.02032742454897382	0.009045950061907074	0.006227351214821597	-0.009079043114111899	0.019901067588981452	0.011117730789232871	0.0017103569847170012	0.02378626806255988	-0.011930105907665857	-0.02392189853421725	0.01410757123241511	-0.028012198277467905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-22	0.2938916282639897	0.33304707670321987	-0.09091039171424403	-0.019123535706300442	0.027686973224695738	0.013936987402595254	0.026095390375684344	-0.012484190438267671	0.028687914470277392	0.049197415521260765	0.032718494406716356	-0.018833081641471548	0.039294308922054155	0.011830458901615042	0.005772237793481253	0.0003315643176744582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-225	-0.33144171557970037	0.13160496920882792	-0.13266928772953307	0.10054821471947942	-0.1119576725023887	-0.12397480361168409	-0.05772870567602131	-0.032740932000771814	0.05170984314761511	-0.031539385610225006	-0.08046487364298882	-0.015941566765603137	0.01505963542628591	-0.007598193758573273	0.004347077526029067	-0.004236305328649501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-226	-0.34744863095364215	0.3238429453347934	-0.08229955881125178	0.002181670440352852	0.1574585532548854	-0.02657317292711272	-0.09207992655138035	-0.14590158244615378	8.76071205682103e-06	0.041864355851020316	0.032104213296418944	0.019718740344919185	0.006804400606298097	0.007203005555031563	-0.0008424631372189879	0.0023455524130074614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-227	-0.2655520853582261	-0.104842430651899	-0.13311887805000444	0.17761041203640396	-0.05246050362972028	-0.12258829830014727	-0.044111763462159476	-0.004310944891863591	0.0024157421417676955	-0.07082269156477045	0.05481825151860473	-0.020388638414981723	-0.017266654254868685	-0.007704529828738197	-0.003493183336582915	0.0015540498129146519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-228	-0.3096694464577939	-0.24993101687005112	-0.043325203064104464	0.09447079765530328	0.16852268130061202	0.05442395101193489	-0.12429672907811487	0.0032018980295029395	-0.04567874253472334	-0.05351154232603321	-0.01589319915780949	0.039802997711156904	0.03623961634876792	0.02028412574391541	0.0026422529090532358	0.004092533466595785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-229	-0.3602983785203236	0.02977735580629859	-0.0830027361040446	0.09046044618277474	-0.24794225294586916	-0.1380471656475053	-0.025958259846398758	0.002623822885646628	-0.12421454357592557	0.08594636059693536	-0.00702811799334989	-0.012024376813924258	-0.006956261082654379	0.001353180303042025	-0.00048318715204981647	-0.001229045300070387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-23	0.31933291489126636	0.2881304240493037	-0.09608406322944485	-0.0632630400569768	0.007489484265804367	-0.0029008271745920985	-0.0007027812286655967	-0.07654699300210321	0.0277198354296704	0.04206378290718648	-0.004211358520810931	0.054585526180168945	-0.028364459235041082	-0.015164728227484848	-0.008673682504168691	0.0050115439858085305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-230	-0.3488808666754538	-0.19185575872174876	-0.013577801961263921	8.217596827446817e-07	-0.020544122793108747	0.3147371900515657	-0.07356791063327976	0.005898479492712212	-0.07023527687251593	0.01831373657095345	-0.016092225634327238	-0.022157677490634308	-0.009434959319661262	-0.009981767465688523	-0.0016714174146461502	-0.002081987879413578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-24	0.13084049791645125	0.4944471815251657	-0.0397666188378728	0.053565545985118805	0.06637895987669695	0.04203792353868035	-0.03384101801678876	0.12163162698497401	-0.02807495682300503	-0.05253878077349774	0.027040713031125634	-0.004055724919938127	-0.004532983717464866	-0.03170916395423122	-0.00020665015653731854	-0.002442012944849016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-26	-0.030453618889783513	0.6186824837050883	0.09845811580995002	0.09447850584620018	0.06771309615821958	0.038555780954523694	0.00835059385531163	0.135284498037582	0.00619900686454549	0.01087898408064248	-0.021255172538999594	-0.0051481934651779115	-0.01689506330886047	0.02252239135093027	-0.0004611284622742533	-0.0010510738470151254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-27	0.3548231658674628	-0.07407225070650754	-0.10755773312468775	0.1379288722716468	-0.03981200466829123	0.005720769185530989	0.12459332470108918	-0.03655767236011829	-0.05050654608446201	-0.028754262213024243	0.04548524640578707	-0.001467392838070159	0.0008745973032838625	0.0055429115654280214	1.4665178136236206e-06	0.0009010238309084331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-28	0.42144362015487785	-0.19488118980425934	-0.036377320473335424	0.08823465398963948	0.03054564207762843	0.012581738337146904	0.012911842567787876	0.012273517975875767	0.01940007004173053	0.025591313237372213	-0.0016060733872612918	-0.007000059203410591	0.00034879733890741675	-0.024720486039164505	0.012719283221238996	0.02546726720810595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-29	0.42007808351606957	-0.18792013315256043	-0.007998233064706475	0.11982710321976574	0.034593410279579774	0.01822011678966187	0.026387667595109326	0.033802902600784716	0.026078250963114544	0.026648084788519294	-0.011592351932433525	-0.03474333377672112	-0.004569210888065805	0.04940433861711807	-0.00043356502471682664	0.0010319427165710851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
