	G1-110	G1-111	G1-112	G1-114	G1-115	G1-116	G1-117	G1-118	G1-119	G1-120	G1-122	G1-123	G1-124	G1-153	G1-154	G1-155	G1-156	G1-157	G1-158	G1-159	G1-161	G1-162	G1-163	G1-165	G1-166	G1-167	G1-168	G1-169	G1-17	G1-170	G1-171	G1-173	G1-174	G1-18	G1-183	G1-184	G1-185	G1-186	G1-19	G2-225	G2-226	G2-227	G2-228	G2-229	G2-230	G2-310	G2-311	G2-312	G2-37	G2-38	G2-39	G2-41	G2-410	G2-411	G2-412	G3-42	G3-43	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49	G3-51	G3-52	G3-53	G3-54	G3-56	G3-61	G3-62	G3-63	G3-64	G3-65	G3-66	G3-710	G3-711	G3-712	G3-713	G3-714	G3-715	G3-716	G3-717	G3-718	G3-77	G3-78	G3-79	G3-81	G3-82	G3-83	G3-84	G3-85	G3-86
G1-122	0.2611622687440175	0.26610230562456605	0.2692776960355304	0.2381550578526338	0.26928390582091144	0.2573124422842987	0.1359356606653868	0.10264472113035196	0.07306561598912012	0.07845705803416514	0.0	0.2388057525555262	0.23384387942568657	0.06433418576332689	0.06563263933585968	0.0764794098706871	0.06293860280416436	0.252874182741461	0.26695439376591756	0.2615375982684615	0.24916450176280003	0.25082931403732406	0.24263561169679967	0.25575583645364736	0.2510465939307227	0.026597144230001778	0.05871290635814726	0.029408928959287005	0.07603279177429266	0.030675587020520617	0.15663327452107584	0.11726175027765276	0.13734927562299126	0.046386695611847474	0.25083106629791385	0.2962575645045662	0.285618683662227	0.29727744052338445	0.26021493412276786	0.23245029490875893	0.2542309744919853	0.2401660694305479	0.300620327290621	0.23306725691425695	0.28479673826252805	0.25549271831364545	0.25507152822571877	0.2531959380291345	0.24921167959662213	0.2536167512659829	0.2532330523487238	0.2606350583292928	0.27068482745599676	0.2665874180600175	0.26785650308975595	0.26049637426142436	0.2617967566354788	0.25783724901721916	0.2520108956070505	0.26397949464922554	0.26191109932407525	0.2700115983534565	0.21168542094033613	0.07638471343806746	0.09909329232326301	0.02717615157595434	0.10900134943817597	0.07738013078345478	0.09980869427235592	0.16559141384639597	0.152496153038868	0.12877382325708875	0.1018281200462577	0.16931415286223483	0.06148993516828741	0.07290387638757412	0.04679771810424714	0.05547491926002839	0.07347712516021908	0.08298743000292658	0.04605763731942544	0.06603142254601788	0.0773905762914889	0.08805998259817918	0.06590291131652633	0.07440352633339586	0.12911064764191796	0.15895069881795065	0.12223765753543621	0.16329314655012667	0.07039916789509237	0.13440686301190327
G1-123	0.15007185563735226	0.26439736898631894	0.28751587411762225	0.16371240574941084	0.1046924310460262	0.14366350375501347	0.2500253828141126	0.2342230836795168	0.2588165358367294	0.2292653010792117	0.2388057525555262	0.0	0.04984354516717115	0.22346386099760573	0.22759876669541565	0.22458077245514044	0.2192703622043726	0.2119998282569829	0.10856183900185545	0.13250341506195096	0.24555617401502328	0.2343280755378579	0.18239436202124212	0.22744473052368025	0.18605409375029666	0.24466670704023027	0.2432043745857025	0.25041671674131116	0.24956723987731133	0.24563133637400042	0.1910382345237336	0.18881922505972473	0.18277177709018771	0.24269001573490587	0.25189179691770847	0.24584522664353095	0.26329401339563807	0.2996116149422444	0.20546716778490393	0.21448299992977285	0.16791342571922888	0.2258000570110849	0.2403853494924792	0.23456882599981677	0.27083788735580755	0.16823634675781637	0.12472201088899677	0.1872925130277324	0.1467181739940858	0.21247701815293701	0.12694366985019984	0.1264645847639666	0.1045928307784861	0.11652846788814428	0.11552486912852732	0.12523096736333647	0.11736766608408383	0.12680388828596292	0.10022324929998803	0.10627487241528324	0.09691868121650851	0.10348165882970325	0.15670868003798902	0.20144879924100237	0.20374900937661097	0.24423041338760826	0.21948625244103087	0.22631977465030315	0.1767776316085235	0.1503642991073297	0.13477222013878742	0.16811492370928993	0.17534899067350862	0.14971346321723997	0.23920934040686173	0.25031015943344315	0.22997146848226693	0.2505347663561309	0.22552064104764846	0.27162774808365076	0.22900344829419644	0.2587330063556019	0.22192026830128112	0.2718824842792685	0.24811797109862385	0.24999811447224138	0.1412604293503904	0.14578435310755103	0.14855444783942917	0.1426634219456054	0.19542644759585548	0.1517283704915281
G1-124	0.16481536898374574	0.2922932691759644	0.3152672863063459	0.17862397894039678	0.08164930283122777	0.15777778503153625	0.2502798411797254	0.24002293360755345	0.2549944075054245	0.2236509322095199	0.23384387942568657	0.04984354516717115	0.0	0.2183723636773442	0.22126989902671823	0.21945798533735378	0.21294149453567518	0.22682363759040933	0.09448090013678384	0.1472469284083445	0.2605210673505674	0.2490715887564559	0.21486029933421982	0.2615923895176964	0.21963005325076507	0.23953863460611463	0.2403072602898502	0.2478257818350068	0.24444445275952495	0.24117676476088448	0.18701326395525442	0.18368354155350997	0.17809483931594808	0.2365916480928572	0.28389295054864544	0.2684782621618304	0.30211247974775474	0.32752319173935335	0.22021068113129744	0.2598617993375087	0.21330546924781282	0.25357356377366663	0.26813676168120265	0.2637734293152564	0.2985892995445312	0.18295863496267858	0.15665187740552391	0.202079081037742	0.17914878396854816	0.22696972636303928	0.15912347480977676	0.14120809811036011	0.10856161827160238	0.1307050136346149	0.12954031560719226	0.14005477669676294	0.132047914120071	0.1415474016323564	0.07507172220188786	0.08529752363893225	0.08925651759284596	0.09356724645664151	0.1602655816529141	0.2012833355238266	0.20121663277832874	0.23916142102005616	0.21986185475239858	0.22284134783211113	0.173123562911437	0.18987859751331285	0.16399675867459057	0.17770988499379656	0.17365831552935748	0.17993650969979058	0.23469613230458067	0.24692117364057256	0.22299146646741783	0.24456823405029907	0.2357434374006027	0.2674312626643635	0.23280755806029904	0.2529561219304713	0.2322089823223436	0.2684934984800081	0.2426388479874536	0.24660912868576046	0.133280484473817	0.15412557222598047	0.1420937448345149	0.15100464106403486	0.18744650271928207	0.1600695896099576
G1-153	0.27343902287352817	0.30709150103963173	0.3173341792665965	0.23942381658072745	0.284393038122467	0.2728723295574835	0.12763448096053484	0.09329105545095426	0.046895160285252056	0.10967390216982795	0.06433418576332689	0.22346386099760573	0.2183723636773442	0.0	0.01565287774228161	0.01922699451152907	0.011431489872665342	0.26558203239293277	0.27898515006662855	0.27476360855336507	0.2647275185922752	0.2650974973884319	0.2398469258478072	0.2505158113724694	0.2378590978664192	0.07470388239324775	0.11652007790453284	0.06848004286279474	0.02794692698278551	0.0848013717989848	0.17264406494246676	0.12484261158421517	0.15165278486007186	0.02888932157903872	0.28690798512723986	0.3235240612141349	0.3048543695151573	0.3290350330978495	0.27286869416296694	0.26372595654655584	0.2687483165017105	0.2686831673083059	0.3211407279977427	0.2673349555834933	0.3048452253615333	0.25626505730774307	0.2525515663328705	0.25083378561053454	0.24670967405546892	0.2613491135858335	0.2506726068397919	0.2730119682965532	0.28369865277769934	0.27984724121052035	0.28110213627228675	0.27274126221613987	0.2749418672546909	0.27083256462779515	0.2716403235516159	0.2771155303395514	0.2764097008300261	0.28272326856111774	0.2568926448795991	0.12168676579570027	0.14551334113605	0.06424586087088269	0.16028230544727703	0.12332574481851606	0.0940809049530101	0.16233587615689157	0.1413499811247121	0.12037959258988136	0.09797785206776716	0.1591839106632254	0.024810470475428965	0.030739011915332286	0.01781610684583202	0.04428875178221407	0.09536243805915298	0.05530087799190881	0.06644574564040497	0.04462009413529619	0.09955547939440505	0.05210571343877298	0.03180514512246493	0.030545591081107822	0.1270064155744946	0.15181757112002542	0.10055529631967368	0.16061258098834286	0.0660035496657174	0.1308710681145486
G1-154	0.26706250183127234	0.30081670657065274	0.3185481022170167	0.24083538134589325	0.2781139105867139	0.26659320202173015	0.14273416908467149	0.10869979539441359	0.041923215365949965	0.10274284558732336	0.06563263933585968	0.22759876669541565	0.22126989902671823	0.01565287774228161	0.0	0.013146072083004603	0.009311321141766788	0.2592858073377099	0.2726086290243726	0.2683870875111092	0.25844839105652206	0.2587380738656457	0.2421416683534888	0.26041857734937374	0.2400932149068905	0.07599810106872008	0.11781429658000506	0.06772745228252265	0.027443780693409525	0.08401473067014972	0.16949450177442016	0.12484514954764533	0.15043663425452614	0.027331223838599775	0.2970444687648319	0.3172711957595317	0.31490993096687475	0.3359801751963067	0.266492173120711	0.2736111427829327	0.2711539364650764	0.2709823026422758	0.31476859978377497	0.2772201418198702	0.3030707037550851	0.2555817901100926	0.2548463088385521	0.25312852811621595	0.24900441656115047	0.2548460494230383	0.2528408062121548	0.2666354472542972	0.2773392292549132	0.27348781768773417	0.27474271274950063	0.266445037160917	0.268565346212435	0.2644560435855393	0.26534409849639295	0.27073900929729544	0.27013057329427276	0.27636384503833167	0.25311273579937077	0.11539493356876553	0.13922150890911525	0.061893051540592464	0.1592777208189897	0.12461996349398835	0.08972001845372458	0.16462568876360667	0.1432977226899814	0.11851279216088896	0.09194876169551215	0.1611025538673935	0.02266973509001481	0.032154192333118996	0.019030029534271357	0.042735173005298006	0.09646252230545514	0.04972465516259383	0.06756934390835932	0.03874499777894871	0.10065556364070719	0.05158742826187499	0.02564969774054589	0.033276140774804154	0.11962859533286459	0.1501175641320205	0.099297491313886	0.1551462676108297	0.05564187407204212	0.12584693223752716
G1-155	0.267628794762329	0.30767930156824586	0.32938622677016655	0.23964990386322518	0.27859471584374457	0.26707400727876074	0.1466040145634482	0.11206947564778258	0.05043144905622503	0.11354581898951435	0.0764794098706871	0.22458077245514044	0.21945798533735378	0.01922699451152907	0.013146072083004603	0.0	0.01693999164002748	0.2598521002687665	0.2731749219554292	0.2689533804421659	0.2660554865552077	0.2592188791226763	0.24095619087082065	0.26955574219036776	0.23901310968098513	0.08684910650060795	0.12866530201189302	0.07852729165202993	0.031228571170600836	0.09484862058821997	0.16572389020490255	0.12263551947415893	0.14657770430038158	0.040198775717259515	0.30595982172649655	0.3176583235459671	0.32382591011460155	0.3450794101697414	0.26705846605176764	0.2826974971843386	0.26978919137016766	0.27702968630560365	0.3152621097319871	0.28630649622127613	0.3139088285702158	0.25439631262742457	0.25366083135588396	0.251943050633548	0.24781893907848238	0.2555836322917457	0.25182661865435774	0.267201740185354	0.2778200345119438	0.2739686229447649	0.2752363986232883	0.2670113300919736	0.26913163914349153	0.26502233651659585	0.26591039142744954	0.2713053022283522	0.2706113785513035	0.2768446502953622	0.25193917332550153	0.1214055714460009	0.13972789947408448	0.07178650084605559	0.1701158456341204	0.1354709689258762	0.08369724045012188	0.16365137814727715	0.13789934904623913	0.11361769425758067	0.08754733490286531	0.15814517093580654	0.034099950741969115	0.03456369879158756	0.029868154349402126	0.05566305540775138	0.10745923235427551	0.0589546972412855	0.0785425399355275	0.0497308943894754	0.11165227368952757	0.055751815610057716	0.03537330006823315	0.03603413517139492	0.11663629036180895	0.14639714985732147	0.09557281766040089	0.15142585333613073	0.05352545430784891	0.12212228306576761
G1-156	0.264445483179482	0.29810986729307826	0.3158583004226374	0.23322581701498743	0.27541140426089744	0.2638906956959137	0.1335210403081122	0.09948666663063391	0.05015254542134463	0.10002267559224934	0.06293860280416436	0.2192703622043726	0.21294149453567518	0.011431489872665342	0.009311321141766788	0.01693999164002748	0.0	0.2566687886859196	0.2699916103725822	0.26577006885931886	0.25574588473070564	0.25603556753982937	0.23453210402258293	0.2527870404752114	0.2324616780199485	0.07330829943408522	0.11512449494537022	0.06665006517418055	0.03500473592751309	0.08297139411037062	0.1621749358165	0.11752134866710566	0.14309940458900972	0.032425947848950844	0.289284826478819	0.3145217628218918	0.30716795235011934	0.3282978278378278	0.2638751544689207	0.26592879546918236	0.26341195784832117	0.26329995532852546	0.31207879814914014	0.26953779450611975	0.3003809021204502	0.24797222577918684	0.24723674450764627	0.24551896378531018	0.24139485223024462	0.25222903078402764	0.24523124188124892	0.2640184286025071	0.27463672292909685	0.27078531136191786	0.27204020642368415	0.2638280185091267	0.26594832756064457	0.26183902493374894	0.26272707984460264	0.2681219906455052	0.26742806696845656	0.27366133871251525	0.2479110110180295	0.11270513193413068	0.1365317072744804	0.06247977386405952	0.15658791918435488	0.12193016185935356	0.0849176438355072	0.15688371014685132	0.1350907102785851	0.11032287728174195	0.08873429496323133	0.15289554145599715	0.027761235897808448	0.037693674523833154	0.02061013975039487	0.047890227539442665	0.0937600159796388	0.05857297384526015	0.06486683758254301	0.047805724005558894	0.09795305731489085	0.059148383495978556	0.03473239652319222	0.037501795155224754	0.1161843005710141	0.14255660889791694	0.09173227670099635	0.14968743687319588	0.054698602926370805	0.11994592399940157
G1-157	0.06771459482803655	0.17226409692271602	0.21662846123571697	0.05182959446997645	0.15620819861588844	0.07199016400399659	0.2954423651309612	0.2871732078043627	0.2864932335464173	0.24210167645482492	0.252874182741461	0.2119998282569829	0.22682363759040933	0.26558203239293277	0.2592858073377099	0.2598521002687665	0.2566687886859196	0.0	0.13885635117557488	0.0857037810163404	0.03800545338887037	0.027413574085130222	0.11725143969218672	0.17297497389929933	0.12993791135600374	0.26377576102851136	0.2540658609875196	0.27933671906878194	0.2828429496018876	0.2695712019353894	0.23243783221821404	0.23385761381599843	0.2260174903676187	0.2570021813919466	0.19969260069536013	0.20501862565486892	0.18335214461736568	0.23299997513153492	0.02223079731719275	0.16265162706803907	0.1535340002123066	0.13058689093802997	0.143161067905557	0.19806792871336293	0.13213200672281136	0.0469168140181011	0.09073318382752488	0.027276741373562948	0.09530273443808474	0.009511931264520506	0.10186472064876084	0.08801849143003822	0.1289565574967181	0.10221032240296861	0.10574289504336865	0.08805369048728183	0.0994797511253823	0.08622997062479126	0.16454928634163307	0.1445651852277056	0.14338344970216274	0.14163004248881217	0.19839054659918615	0.2258112266077078	0.2154868566975376	0.2765451473752518	0.2376474906018243	0.2500208002109903	0.21583200038772193	0.20510953642122995	0.19445241840545457	0.19810118025293103	0.22274448602882696	0.19443464604720415	0.27255795898268725	0.2841657451852221	0.2527385632771298	0.25290597937219983	0.1893417313832099	0.2938226000827979	0.21752517766651602	0.2773537575451573	0.1814678592262504	0.2989228359489103	0.2744138284969	0.2856083304569083	0.2111323923423924	0.14456044439483348	0.2268067867531712	0.14324424386335777	0.21782042929336115	0.1585563211880837
G1-158	0.07273364919531511	0.23113820128409157	0.25606416756979195	0.11799706081446797	0.0239714892409241	0.08271588967599705	0.30975532752290097	0.30059008557763434	0.3002823311576332	0.2559986379239352	0.26695439376591756	0.10856183900185545	0.09448090013678384	0.27898515006662855	0.2726086290243726	0.2731749219554292	0.2699916103725822	0.13885635117557488	0.0	0.05453497520323554	0.17590935339759778	0.16558975190926964	0.18906199381257663	0.2442027425200667	0.20116567990009382	0.2778559720529681	0.2683365783584524	0.29340561557965417	0.2961892853102023	0.2837007944860851	0.24782740333778908	0.24809363433001017	0.24072894339739065	0.2704962930034804	0.24552629700811052	0.2210798051959999	0.26437254390392656	0.27204030977137167	0.12939223658710966	0.21337930142759934	0.20030796688450972	0.19539317134785553	0.19992124826539612	0.22660410393767633	0.23968775054246172	0.1084879275759112	0.08458001190631202	0.12977456653004812	0.12787132688319888	0.14443268806544565	0.10094289325138336	0.052152896042305684	0.02884621006530058	0.050490894602327745	0.049619747512169146	0.05213088784766193	0.040882015275644897	0.05518082185032752	0.030068826377247043	0.011480102823827033	0.018937252006583954	0.014489095719414051	0.1709491154473433	0.2399695405649236	0.23030714307575156	0.290602700818428	0.25372713914681566	0.2648129814506011	0.22932917414802634	0.22600992344316795	0.20770308501573784	0.2115180580262026	0.23067561370285306	0.21953559168557746	0.28592780871265444	0.29748856687188474	0.26606138496379245	0.2663163895795487	0.20353906045951461	0.3071723142503234	0.23110915696440001	0.291046051562425	0.19578019172147226	0.3122456576355728	0.28773665018356276	0.298931152143571	0.17530785137190197	0.14425874118567755	0.20082007194554302	0.13507118279135058	0.22925625133640634	0.1608704432894163
G1-159	0.01973191683463134	0.18782425467006997	0.2269727339251852	0.064475836809616	0.07522587739011256	0.028845833792720633	0.30447310323940385	0.2962039459128055	0.29519892279584453	0.250665196047583	0.2615375982684615	0.13250341506195096	0.1472469284083445	0.27476360855336507	0.2683870875111092	0.2689533804421659	0.26577006885931886	0.0857037810163404	0.05453497520323554	0.0	0.12195170899363507	0.11194836789731664	0.16114533502968306	0.21704556733468325	0.17419415305604774	0.272439176555512	0.26272927651452005	0.28800013459578244	0.29194422977528695	0.27817251697473455	0.241161943785038	0.24242113340875646	0.23474160193444263	0.266103461565346	0.21438697737582413	0.21374744546662944	0.2212854077874638	0.24361019214937343	0.0764992436513493	0.18511446081704794	0.17204312629312768	0.1523991844083439	0.15648605639382307	0.2085843020199209	0.19625691360124528	0.05578593566910096	0.055488220957942064	0.07724014034833768	0.10072942539889208	0.09196337254327715	0.0733640407035593	0.006380305659383311	0.046427872738111664	0.019867286062376782	0.023214210361439516	0.007997070773337245	0.015930749587529765	0.00639871188695053	0.08218888632282234	0.06263352440373779	0.06340077601170678	0.05988789628430456	0.1632071815803483	0.23447464205803098	0.22415027214786074	0.2852692589420757	0.24640778006497663	0.2587449117011369	0.22494303448319766	0.21416449295620274	0.20328465401329934	0.20713191836137387	0.22628947403802438	0.20346538415564697	0.2816592391560866	0.2932670253586214	0.2618398434505291	0.2620072595455993	0.19838231551678592	0.30286318421637387	0.226565761800092	0.28639434167873323	0.1905084433598264	0.30802411612230957	0.2835151086702994	0.29470961063030776	0.1710392818153342	0.137799981772291	0.1965985304322797	0.12935749099916016	0.22485278649337673	0.15662334550343648
G1-161	0.1047675967433502	0.16747332725524272	0.21185613362108643	0.08806492782736139	0.18808656978736124	0.10405852863493387	0.29430615383866265	0.2860317811943753	0.2846445465186357	0.23932623435944458	0.24916450176280003	0.24555617401502328	0.2605210673505674	0.2647275185922752	0.25844839105652206	0.2660554865552077	0.25574588473070564	0.03800545338887037	0.17590935339759778	0.12195170899363507	0.0	0.011777981149968064	0.13146168261205596	0.1578446502194985	0.13740899625600386	0.2610015291323207	0.2510479580910491	0.27650688910373095	0.2820476049921135	0.2660899562248293	0.2581332444295568	0.2448614437917468	0.2522244764851016	0.25601088728856625	0.19542750329086178	0.23696093410601754	0.1792664441022282	0.22833669229358663	0.05901554750218669	0.15721332479707195	0.18543876072150348	0.12454211473664825	0.17485032065572548	0.19268345511283874	0.12640670545889887	0.08432153825003103	0.1281773856659578	0.06465583256523325	0.13274693642987231	0.03956462216878523	0.1393089228194621	0.12490706377054639	0.16212834575670057	0.1353539602603388	0.13885275278309936	0.1255021983984661	0.13591414840274652	0.12415881059363981	0.20051548970894317	0.18135671595211936	0.17655028951236978	0.17535449082434476	0.23006565286542108	0.22239597045371873	0.21911571038373368	0.2732023912893672	0.2330737114399969	0.24577187443027	0.2449645451029482	0.20998371378208833	0.229465934569488	0.22143447986841883	0.2579004125428789	0.20613329798502483	0.2715442846580884	0.28295218310509285	0.25161048882629805	0.2521557601125499	0.18794180565527524	0.29319206359362143	0.21547713478902064	0.27621029490319843	0.17977727534145146	0.298140650590292	0.2734225343871297	0.2844841943255087	0.24623400834116968	0.1797321423271489	0.2622674510250304	0.17758962984897356	0.2527423611321862	0.19347023161259455
G1-162	0.09453558377570831	0.16880155240811626	0.21364582963198858	0.07849686087210096	0.17742691942511118	0.09370384885157677	0.29486184366077184	0.28659608197348874	0.28539873162612217	0.2406343109669719	0.25082931403732406	0.2343280755378579	0.2490715887564559	0.2650974973884319	0.2587380738656457	0.2592188791226763	0.25603556753982937	0.027413574085130222	0.16558975190926964	0.11194836789731664	0.011777981149968064	0.0	0.12102686381080001	0.1617367318260446	0.1266589997866523	0.262705576344663	0.2527277743543007	0.278199621802489	0.28236360630354895	0.26795186060755105	0.24889076265149593	0.23535221569062015	0.2429432071640902	0.25630057009769	0.19724227241408124	0.22714716203962207	0.1807886229230028	0.23020668429152163	0.048983525694471376	0.1590030208079741	0.1752158421801761	0.12632277277577622	0.1640064964682843	0.19464580746694463	0.1282832377986083	0.07361101953414731	0.11742738919660621	0.05397094675542383	0.12199693996052074	0.02882754213494014	0.12855892635011054	0.11458746196272944	0.15096637210906597	0.12427957513339045	0.12777836765615108	0.11493300253368201	0.12573622318077401	0.1133236704004855	0.19118125155767654	0.1709490552227817	0.1654832197942019	0.16410686441533615	0.22023811823561795	0.2223493957063187	0.21152919705420956	0.27487086448492254	0.2346814885957287	0.24744034762582529	0.23477890797945705	0.20361281710697224	0.21918707227798045	0.21118147593887815	0.24763447943235473	0.19585443569351724	0.2718734452206798	0.28324186590143685	0.25190017163542183	0.2524116393627131	0.188136988865615	0.2933872468039612	0.2161665573011695	0.27640547811353816	0.1799724585517913	0.2984434926505717	0.27371221719625344	0.2847870363857884	0.23573271768942822	0.16921769242425144	0.25176616037328886	0.16707948542457834	0.24241657345419718	0.18296869812603433
G1-163	0.15247717526506105	0.20643336323133227	0.23895353752063447	0.11850730074723989	0.1994129831141613	0.15530685081284173	0.26642853790508236	0.2523835516318431	0.2727606476870262	0.23443399121383648	0.24263561169679967	0.18239436202124212	0.21486029933421982	0.2398469258478072	0.2421416683534888	0.24095619087082065	0.23453210402258293	0.11725143969218672	0.18906199381257663	0.16114533502968306	0.13146168261205596	0.12102686381080001	0.0	0.058734256190419595	0.01518062812221207	0.2554131083229729	0.25053736911359326	0.26706266497202663	0.265923535524302	0.25729342532692095	0.21707309879514952	0.20572947224867383	0.20951886190787253	0.24606591962974322	0.19567269927055334	0.23527726883491865	0.183904758586143	0.24765956987621457	0.1297404323680074	0.14197362250787626	0.10133404934498713	0.15961364768666012	0.20084367588957497	0.18538047577817313	0.18340122559349098	0.11982536760732865	0.10711818000253197	0.10521285381625861	0.061564316533088026	0.110339725638915	0.0893874953719397	0.16113795120592703	0.18678113162450755	0.17242876351457292	0.17452507717668234	0.16168449075641073	0.16788244802589142	0.16039366419959278	0.19904521855184482	0.1895542302687307	0.19138488884451405	0.19263586373518313	0.19991424692999385	0.21558991535502062	0.21098335845467972	0.2632116997457362	0.22842063333703255	0.23476217799648338	0.20919335018432136	0.15942778335613356	0.17720894067732407	0.19007119074629159	0.2226068075469755	0.14157824643250144	0.2532383549943698	0.2650946587650731	0.23699584094337725	0.250409154973029	0.21791742298108674	0.2824438470366112	0.22966547197886003	0.26594130132318533	0.21245871666122193	0.28522010840488876	0.26243741223316697	0.26507369829936034	0.21057750471046294	0.16823773167094885	0.21814910563927004	0.17399876055862223	0.22168052183009807	0.17900489759843996
G1-165	0.20760356555608495	0.2420497117073994	0.2498192361113939	0.1746735667467556	0.2547304938732977	0.21072814352641556	0.2598128903801588	0.24546419387825286	0.2701408048760393	0.26628073032489386	0.25575583645364736	0.22744473052368025	0.2615923895176964	0.2505158113724694	0.26041857734937374	0.26955574219036776	0.2527870404752114	0.17297497389929933	0.2442027425200667	0.21704556733468325	0.1578446502194985	0.1617367318260446	0.058734256190419595	0.0	0.0440763930426555	0.2588628856908203	0.2553935032287353	0.26654674929198485	0.2717405962253996	0.2623997603282433	0.2650434940354654	0.24756162283492422	0.25770741999791097	0.2561247416671393	0.20953685816978626	0.2918160125039776	0.192846917517264	0.2572503697803968	0.18525698782087546	0.1627508991096148	0.155564554220017	0.19450002568144165	0.2579262719892658	0.20287272792112432	0.21025318557223358	0.17567555952638295	0.16215308445616772	0.16067341172877028	0.11716117921126865	0.16541505596339978	0.14476409975613613	0.21668027432976023	0.24097710603075753	0.22695352591860435	0.22880334033253494	0.21676613425588223	0.22357752248122045	0.21632455024979216	0.2559922274695142	0.24578982882300426	0.24694914137811277	0.24718870818578126	0.2561454772048329	0.25194953578720136	0.25484378831931553	0.2641238844075622	0.2544495054790082	0.2563587703528018	0.2590081520675051	0.19622795785209587	0.22718380052978715	0.24009512054221213	0.2723254669413934	0.18396056523186827	0.2510035599982642	0.2612810836294038	0.25065133122730265	0.25349260465092716	0.22191194209795426	0.2746637157193013	0.2356665358250674	0.2619605574157518	0.220403124449372	0.27741840507064375	0.2661338154595451	0.2604903196926154	0.2643152763768578	0.2215366504014991	0.2608891711802721	0.2274477955659935	0.2708166366034102	0.23235903469131997
G1-166	0.16475215127744938	0.2163594514693227	0.24886674537189962	0.13149580856382614	0.2122958475919106	0.1682934972450284	0.2655913500637898	0.2513247580082101	0.27384607859612137	0.24448903876577113	0.2510465939307227	0.18605409375029666	0.21963005325076507	0.2378590978664192	0.2400932149068905	0.23901310968098513	0.2324616780199485	0.12993791135600374	0.20116567990009382	0.17419415305604774	0.13740899625600386	0.1266589997866523	0.01518062812221207	0.0440763930426555	0.0	0.26334632791340196	0.25982583293783307	0.27106436908276216	0.2644598222280112	0.2622429510804943	0.22359277088533175	0.2085190571907266	0.21611154673109723	0.25367354222868005	0.20540448730006383	0.24944089495573957	0.19279411907290986	0.25751168915545003	0.14240557354223995	0.15224417690162542	0.1133879656298735	0.169871321495601	0.21547872839466362	0.19576061534321826	0.19368466047620178	0.13245280227000097	0.11912680465985824	0.1174443985945954	0.07374423111528537	0.12217706037137012	0.10112232012522658	0.1738288600511247	0.198254507892097	0.18418967762659166	0.1862202071331347	0.17391471997724667	0.18072610820258483	0.17328748762981924	0.21295516484954136	0.20275276620303137	0.20388325339492408	0.20440002471823968	0.21368069257393066	0.22469958782732186	0.22025478458486147	0.2645230400367625	0.23756438083962234	0.24273826021161424	0.21792870228762695	0.16416783913507213	0.18623495773337986	0.19922310007457528	0.23143085163697286	0.14607272349654238	0.25208058227044944	0.26298028765036635	0.24107384147051097	0.2579081709391811	0.22521862109404858	0.2806720557716468	0.23683660881204183	0.2663321784385789	0.21972501555781232	0.2832789692197704	0.2605207941227852	0.263132559114242	0.22264229110483	0.17978670628598553	0.22081761421931206	0.18554773499474517	0.22924059126357105	0.19055387216874814
G1-167	0.2720638470310677	0.2649932625014199	0.2652363741150813	0.24922415534970854	0.28078243074045484	0.2689857847825287	0.13309333780758087	0.09831681702231304	0.07356129220666562	0.0845893537511341	0.026597144230001778	0.24466670704023027	0.23953863460611463	0.07470388239324775	0.07599810106872008	0.08684910650060795	0.07330829943408522	0.26377576102851136	0.2778559720529681	0.272439176555512	0.2610015291323207	0.262705576344663	0.2554131083229729	0.2588628856908203	0.26334632791340196	0.0	0.05206857871299136	0.020680031382171376	0.08625277049627779	0.03799439428366898	0.16336867689975576	0.11980388268787796	0.14378687284653724	0.055960837391794985	0.24900636548445784	0.2933242470261622	0.27805321091260876	0.28811488527749585	0.2711033531586621	0.23145973075564402	0.24827987259063916	0.23923969748301532	0.29794834875004095	0.23190175877842914	0.2821247592874433	0.2659263941751824	0.26612769904967876	0.26425641775265263	0.2602967284149538	0.26458288713852207	0.26437109235374234	0.2715366366163431	0.2825740061988421	0.2784765968028629	0.2797456818326015	0.27139795254847465	0.27269833492252893	0.2687388273042695	0.2614712784783729	0.27467384764227487	0.2738002780669206	0.2819007770963023	0.2218863334927828	0.07673200357949937	0.10442568401903404	0.026474330013329772	0.11886486838788617	0.08429900708452459	0.09692686759442677	0.16282502253290787	0.1484138022059817	0.12437674426656878	0.10027367095477135	0.16709973646531234	0.06680767667095877	0.07870096506534267	0.05741788110967857	0.047270064292275434	0.07681132782347974	0.07933442647991329	0.05034981648094982	0.06558823276509966	0.08500022499926774	0.08421259218394261	0.07627260794644722	0.07894345093323572	0.14284128255665343	0.16993765075559883	0.13538262428108547	0.17502236976252755	0.08664279390044992	0.145692872181776
