Eigvals	92
11.164455836448013	5.376675314444843	2.8143638441999466	1.8365383575379601	1.1439710468497	1.032815530944187	0.7368879525480905	0.4974066771399713	0.414947361461867	0.3370491474905776	0.26576988557351805	0.23731406630147595	0.2304138507118791	0.19002710710883114	0.16060458286529938	0.11960084657739506	0.1050685641964933	0.08782880183336839	0.0840681461882346	0.07523428969775176	0.0684117341969287	0.06476246793955209	0.05728138672179717	0.044034341877700056	0.04070963874183969	0.040222051674017045	0.032959770373330144	0.026801539627815174	0.025209522496308368	0.021574648686722153	0.01831625306630552	0.014531352776910589	0.013434218151512745	0.011926940087644389	0.00968630925852032	0.008215939414487616	0.007561124408183795	0.006877513499316035	0.004846920717200276	0.0036049951443549166	0.0023848753323003104	0.002019510460456209	0.0018287110215769694	0.0009984328187016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	92
0.4068791724301683	0.1959483950149279	0.10256711555139962	0.0669310907757636	0.04169105952362881	0.037640090539091856	0.02685525964711216	0.01812756663833428	0.015122406457330833	0.01228347177939043	0.009685759224017607	0.008648710901569809	0.008397238366784975	0.006925377574366312	0.005853098504934883	0.0043587519347329205	0.0038291351656505133	0.003200846573178218	0.0030637926514195295	0.002741850205601403	0.0024932079272226163	0.002360213497710759	0.00208757180524011	0.0016047944337075643	0.001483628433294128	0.0014658587340316113	0.0012011910199158943	0.0009767594966893823	0.0009187397756701602	0.000786269866773726	0.0006675203878105846	0.0005295828904493459	0.0004895987447851197	0.000434667267583449	0.00035300936765255813	0.00029942297937976965	0.000275558799005662	0.0002506451762604945	0.00017664193572344462	0.00013138100615359388	8.691476913613669e-05	7.359935467539226e-05	6.664583012134427e-05	3.6387041603424315e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	92	92
G1-110	0.5208413828140626	0.2610625139394247	-0.023960368424049586	0.12709951847616044	-0.004907805960862367	-0.01091442553101306	0.10442098333963054	0.015724928187310767	-0.004363352326771019	0.003296405373868075	0.04039147597247231	0.05549380514778178	0.024009993795764375	-0.04197632940152014	-0.018068371746126417	0.04834544972843803	0.025047778621597357	-0.013071399406830136	0.007598617009189535	-0.02362294762514752	0.0241047685016963	-0.007001066822062855	0.02728308000239842	-0.03082968587408587	-0.021334311543931672	0.03749312356141918	0.0043025706546163155	-0.003258045106807932	0.030054885122530687	-0.013732022639293136	0.00920705674466043	0.007452552899043012	0.006099722892300494	-0.013052722835105189	-0.0039152468534181676	0.014422843473892142	0.01551891404223735	0.003477960278150239	-0.0008295749385435753	-0.010941130656161575	0.004617385318455611	-0.0024898042302715384	0.00048242433676219025	0.0044458996922579885	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-111	0.1181714928160541	-0.553914626485598	0.16751086898736176	0.25934095069359936	-0.0458303245857666	0.067012018600802	0.05391488817003539	0.057000077351247125	-0.0025889275058631994	0.06257032849327157	-0.031127314855640097	0.02460763966624231	0.029816057770597502	0.07244855590611873	0.025957858806558046	0.0204448512101782	-0.024399200127002346	-0.034257970413918	0.0333128311360598	-0.024853703129401942	-0.026291051904405265	-0.002976902734533282	0.05666512679433541	0.018129512126256568	0.01131822431866089	-0.0374717029741353	-0.06038523087396098	-0.02409287518500335	0.01513526910089415	0.001440406858384782	0.007853320854344856	0.005901823103323739	0.0031966666546614907	0.006665581007238908	0.004475006773157036	0.010367456398434132	0.001646585638463524	0.003455648336503102	-0.005542238375781597	-0.0006058439167445631	0.0012992134349133926	0.004298921355273781	0.0023961319587919704	0.0013020902793708163	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	0.09169892275984264	-0.5678269095569268	0.11855967132093793	0.29165133498140233	-0.03976471982174959	0.021210896171903137	0.040380122846941015	0.04472549470835096	0.03969565824394724	0.10971869371724742	0.0373565264253142	-0.03317516881675243	0.02059883213341768	0.04428018394573977	-0.032123337672249765	0.0465074851300317	-0.005855825242911362	0.013013246634692981	0.03765511768395201	0.04940601019055681	0.030697507133566997	-0.032185878034769626	-0.047857002036884116	-0.021771248041976714	-0.020098648417556528	0.015333557832272427	0.006632829159534208	0.028956603639103122	-0.0012240494267938026	-0.015877518005409375	-0.01460211155785661	-0.015585204707303544	0.004244961612515981	-0.0113701925957615	0.0009203687650346956	-0.01816355541075432	0.005610847871539287	-0.0037390729971056398	0.0032918308011851863	0.0005999624494706808	0.0010326922147573428	-0.000617738750427281	-0.0019924540336294753	-0.0029538180129694033	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-114	0.40999983288229924	0.1670098911229702	-0.17780039386188015	0.06351067461371868	0.09173827672463715	0.03652822427367199	-0.12625397851722636	-0.06632750011112176	0.13825073279875102	0.008781473369685074	-0.009971383929590717	-0.03091355699269103	-0.04820484009874263	-0.026266659592864887	-0.0011067886187062484	0.035575750817845336	0.0038964417023893048	-0.037812711060375884	-0.013347084818728192	-0.017195101479740068	0.004337098691355234	0.0055459524027843465	0.013160070161436586	-0.011045307314806943	0.021784680502679746	-0.0026540955819725973	-0.0016350811071218275	-0.013154034278563476	-0.008607519928525794	0.018211041637029243	-0.01281626185641251	-0.012135200974260598	-0.002804502531230518	-0.028244450535211352	0.010669854784203594	0.025242915122211784	-0.011870716623183335	0.015239115889629486	-0.005593243747950602	-0.00396671254441094	-0.003691208306834804	2.833990918509334e-05	0.0035936375007206717	-0.00017406267836898553	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-115	0.3927116285134741	0.06845832659267527	0.31541997780346515	-0.2587069096393175	-0.03640199099271691	0.06350910491428381	-0.02403659628600198	-0.0752491285298966	-0.011452151997433022	0.022833641373584037	-0.002587164533740834	-0.036933108700938404	-0.0064496704692717	0.14835886394762315	-0.05044151255445753	-0.06507523036588993	-0.08681732329590192	0.024476358265291754	0.0070262812386084625	0.03938579233473368	-0.012766362890783731	0.02845144907086258	-0.009555878587847885	0.026782456468554174	0.003324894308859276	-0.017759985116551344	0.013647626666619728	0.026158702643305783	-0.0057805961891126915	-0.004649600923642984	0.02986558334556948	-0.006690207650642719	0.04283623658458678	0.013554894858221317	0.0039000990594295695	0.003003156498584955	-0.0012014559762626611	0.009262681586393621	-0.0014091818967178428	-0.003090935889032813	0.0025126948422432116	-0.00028039266526949674	-0.001016875149413452	0.0020599407176085144	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	0.4403268985532438	0.12047058709084803	0.2923291712615253	-0.17945613113127667	0.013119323665270318	0.09559989770482347	-0.1624817358225234	0.06529967745703799	0.07334935220215955	0.008408237938958497	-0.0744370572213438	-0.019011390950591355	-0.02479395281266237	-0.005100799945096264	0.006780416971625411	0.023510501043873155	0.03273931489759493	0.0121809675942328	0.005958390777350994	0.008869126163980468	-0.0035262630803531573	0.01344621739324479	0.01770669342087187	-0.008594207719532128	-0.02947413247888004	0.03171180970540716	-0.01174661820709302	0.006944466362631054	0.04689959755931982	0.00951506247763955	0.0019711611820768765	0.001901237470112753	0.008250121716066396	0.013621365089240285	0.005663776071263411	-0.0030704113143395534	-0.010825687380670992	-0.004369386420849106	-0.0007386066109723347	0.0012615141185646902	-0.0027150061638424104	0.0015516222912240008	-0.00030225210514428226	-0.0008148686103978078	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-117	-0.34552615520059027	0.06150362704084419	-0.10984971810452113	-0.051226365326238955	0.07202612711263555	-0.028829568233822843	-0.005822483501569422	0.039503870743578785	0.12525412265095617	-0.01006864780831177	0.09897224355803527	0.15816478178938395	-0.19460436198347653	0.018193722968114313	0.08628240747105036	-0.05752017505011122	0.0045113432453752714	-0.03893740262749174	-0.04511677147040169	0.03150655051107507	0.047332773442344926	0.0038258076956589485	-0.026770043503815164	-0.012629245906289643	-0.02328004433481851	-0.028172629981710967	0.017355804842409183	-0.004402496001963443	-0.001855318590243092	-0.0027802415768079544	-0.00440898768710463	0.004600827473805699	0.0015025445400722337	0.01176205480527691	0.02228834403894893	0.0017005467769194641	0.004638115350400804	0.0009177177205219018	0.001970958237425032	-0.0026615181645231753	0.005706094782496995	0.005514423569120578	0.004261280217540966	-0.001862397421862281	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-118	-0.38098029803654987	0.05098273574641922	-0.17451032253445206	-0.07593296984470116	0.0023592259293038057	-0.011349862077212905	-0.03954338734305163	-0.022849491474714014	0.11847804061580616	-0.011909048642540901	0.06615225727117215	0.16452896183592966	-0.058807049697783956	0.015544625122161745	0.04898144102695247	-0.08455767751821927	0.03439987521732589	0.065284328012984	-0.01579197080953203	0.00015474518573513525	-0.03676121475913524	0.005107865883517336	-0.02310878332908481	-0.03364257293159595	0.013956527203340355	-0.007125737167235528	-0.006920111174638853	-0.008542068074171882	0.012642107027181595	-0.006670764254657402	0.010710330966731439	-0.0041914234240709855	0.0036887738315113314	-0.0061100810876916515	-0.013669091298625473	-0.0027757262830106788	0.004704508940098454	0.006981011044525985	-0.0006976767881430019	0.002893380372911818	-0.007991688316850886	-0.007335995448160393	-0.004435377749990247	0.001738475341644755	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-119	-0.42657393004490207	0.15709721503519639	0.018345510163961926	0.01966149669224932	-0.15930274754115734	0.04585009636835535	0.024634266698342438	0.06612686273015375	0.02205650941796755	-0.003120809597222565	-0.014137039489832982	0.027061136136357238	0.06103154319625576	0.033622890903560534	0.023562195966801088	-0.00858240170981429	0.0035800946464525987	-0.007710124116217843	0.021322780446948842	0.013605060176989354	0.0100865205372531	-0.0016213500116872511	0.015032281287726572	0.014436604419528059	0.0056504586736383896	0.02958004451061016	0.011996686680684418	-0.007192149144496761	0.002452427066815796	0.02301254889460319	0.012175734532119458	-0.004962115498754477	0.0018595074507582812	-0.01696753785439654	0.0029785754724415965	-0.02150568337071566	-0.000459357532725027	-0.022162389935526872	-0.014574811496715736	-0.008432514063247572	0.0059037415201444255	0.005308388642630987	-0.0029801700736863564	-0.0037473052195785674	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-120	-0.3134203487037938	0.041429025733024726	0.08512449109215345	0.07135644698882718	0.08602505683433617	-0.13479408390786188	0.022244459817708156	0.02014684290742906	-0.011801490780535974	0.05115465067962521	0.04050438374584161	-0.030322478769157588	0.009449590436656836	0.03005567003340349	0.03840971424368195	-0.03544085707373061	0.04636314213428228	0.048892774268467665	0.0946465385298353	0.029882178935872333	-0.04866442351982455	-0.029330715819578246	0.0932529828849013	0.016301586351317423	-0.004323189667936874	0.001392685904446588	0.041285899339458136	0.008309467596544017	-0.00893339009116989	0.004888080045654751	0.004062654054604647	0.013298608018404559	-0.006666241898110791	-0.0018628578600912674	0.018627819055992673	0.002861243143681896	0.0097342497906419	-0.004527207949558152	0.002394312367395909	0.010271225364871059	0.0034935266683921414	0.003698112862995491	-0.0005076309332121673	-0.0012696751443983254	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
