Eigvals	27
1.008797623554282	0.553078493247714	0.37244941614765514	0.18501708422554056	0.17534069315298326	0.07507825661440178	0.0692204667131494	0.05461923563048643	0.03348747438507897	0.026620641357562466	0.018685036370524946	0.01019427580054337	0.006316791675212222	0.00482929934668011	0.0022748551216432017	0.00011760660436996306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	27
0.38857788021544587	0.21303982432248986	0.14346346703734955	0.07126656993768649	0.06753932926689435	0.028919328440433944	0.026662971437374828	0.021038735921586303	0.012899011165863283	0.010253981717613202	0.007197272926779858	0.003926724239248379	0.00243315949760905	0.001860193619853249	0.0008762494680062071	4.530078576553846e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	27	27
G1-111	-0.23510390098955278	0.07092733787780622	0.007232428828069185	0.0012603734381473003	-0.03091025121732131	-0.11527802412772847	0.006436072408761281	-0.11822367395687794	-0.01908448159633651	-0.013341543828783676	-0.04067600836915202	0.031825478219386284	-0.01753854479310529	0.0012180281768296628	-0.013152521989891067	-0.00024205095330745514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	-0.19188420202749762	0.08859520924004087	0.010945990935714156	0.0066878500410035005	0.006516394156162792	-0.020246377612914673	-0.03525042448201205	-0.02145095577470483	0.012994082223291906	-0.03554159034688225	-0.014054547765047259	-0.021431075584594568	0.028548375925378643	0.009980999732912187	0.019703709327941667	0.001604513898225644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-180	-0.05736463266799196	0.011591562921777505	0.09662975700906289	-0.24028667162608178	-0.1576898141755035	0.03129120748924171	0.05709489756110884	0.02235248584647633	-0.021526736300253726	0.06209596413250678	-0.021142323620643954	0.0027311443678917236	0.008627401770736388	-0.0015472650266722403	0.00442003814646167	0.00035974376728164435	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-182	-0.10109738720491421	-0.39379051815824123	-0.286704536333992	-0.12695426946889618	-0.07472912760553754	-0.08905807867761142	-0.0858221416036855	0.01894903120427294	0.032071306716132494	-0.01040124212663788	0.026985469672966566	0.0055292413768168545	0.003722537795336042	0.004355831125266679	0.0006688076791072513	0.00043415268441522614	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-183	-0.1902146079332331	0.07826229538576329	0.013514445333910404	0.01843440141463165	-0.015974406715157284	0.010115201495788482	0.007353105710416524	0.11304603194153685	0.03829986808945023	-0.08116281108675183	-0.004353840257943679	0.007377669779571694	-0.01646094077294517	-0.004644857362144028	-0.0002563993192788239	-0.0009071040046786772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-184	-0.18228764365321434	0.09368968771257906	0.016353991158377396	0.011384096543747627	0.009473461546532728	-0.008710267497568373	-0.018395035477234978	-0.033327473496370254	-0.004487384390273633	-0.00973976188481346	-0.02458807447937551	-0.019849135076304005	0.02341491491267714	-0.00114615465660843	-0.007949829004975503	-0.002655323949931842	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-185	-0.15846905189097713	0.08633092928131246	0.011553439395186164	0.007327332157363894	0.00943189570271361	0.027558339562104333	-0.006194813200533377	0.03033571680109294	0.007341960705355513	-0.0008325887124892047	0.0016043847430419513	0.012913116926907931	0.015833501285875438	-0.023108125979914934	-0.018868095164540348	0.0012088720985312517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-186	-0.22081047347232974	0.09836492304680065	0.03373020276397793	0.018163179941704282	-0.024398232054355058	-0.0456044822457217	0.028701333460286454	-0.035201711854878866	-0.008295258493204432	0.01694370610844446	0.06097257219074639	-0.0513350383015212	-0.009603741323363533	-0.019985359809892536	0.0029213300793288787	-0.0001344474151369147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1103	0.0985486850745118	-0.21969116479198442	0.09685427929145968	0.12089997350194594	-0.18867107288682977	0.13075927075640562	-0.11436383963807653	-0.05169926353385173	-0.029151036756350498	-0.00472504755276993	-0.00536456794807847	-0.00454459437448732	-0.008005604075881136	-0.008949439756422513	-0.002517541592434848	-0.00037150430793276006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-198	0.3205628760147916	0.06496565375697386	0.02237071315212334	-0.09082531716275055	0.09681721462933916	-0.06416443342301907	-0.0685233211406421	0.04170487741376692	-0.11107586837275057	-0.021419168807937185	0.005471387810996548	-0.010091955065587408	-0.01930789402465223	-0.008954383294011102	-0.00307677134357665	-0.0009640360105794504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-21	0.2792069036246086	0.055598247535363285	0.010042513576871703	-0.07024717947823353	0.033611219450907295	0.013419176285703296	-0.008407254092703844	-0.03753916915227803	0.11742660311975836	0.014187707844683326	-0.0262166232265839	-0.020455852705771018	-0.03156807368328047	-0.004292121204712339	-0.005942545469352313	-0.0011042992725540644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-210	0.15750231764324052	0.029062249886502897	-0.023133342439420918	0.1221992422287864	0.008014421136796328	0.009154735178913955	-0.00531222786311731	0.004292065509214029	-0.00027862231083435106	-0.03327437786704537	0.004526207441684493	-0.002167938586196828	0.006761863191956852	0.019229099749206367	-0.004418741075926659	0.0005347853414823068	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-211	-0.11022185858953132	-0.4425544816498961	0.3830214514054771	-0.012432490619079641	0.17313615725927256	-0.014673055186409727	0.03699896313431136	-0.0017235698617210104	0.009128117646570563	-0.004921542458456209	0.0032733114654938493	0.003142747139881341	0.0024651420429585864	0.0018956885995455688	0.0007357486704190389	0.00014807527787726488	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-212	0.1222215545568878	-0.09602321134846387	0.03131433588793101	0.08631701473406803	-0.19580032871385206	-0.058020785656738905	0.12474376415557277	0.06520905672565537	-0.015834873379666686	-0.018670804512541873	-0.024937207062760255	-0.018269311892836135	-0.0052450546263374375	0.007368689119033827	-0.0017666961776392496	-0.0006962052980997499	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-22	0.2669740127853435	0.06137973781796144	0.005386343209142668	-0.06730140130800633	0.011117064837266624	0.009867018193415915	0.012056099132871404	-0.019889022611945816	0.01900811024135326	-0.03235578582202353	0.011179800854461078	0.001448132951063127	0.043026660804603614	-0.013724407637945652	-0.011819717546014906	7.618999993177284e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-225	-0.13730962982613226	0.08535771711734655	0.010413475160360883	0.0041496294645760635	0.0148603709382851	0.026345767814977345	-0.017905231640822854	0.024613387499998852	-0.011728993255000913	0.023207133271080205	-0.006292331420024773	0.03480926378063121	0.0030529894811621035	0.027424852278897256	-0.0007912136973927407	-0.00117651231670891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-226	-0.15245582869956226	0.08795549442364374	0.010767618756286599	0.011109848307035706	0.013805534575929646	0.032233300228998465	-0.012972392965260201	0.02551800740199844	0.006214308632082698	0.003684473115237525	0.010711332532233712	0.024025416040542067	-0.006869935374047247	-0.0158862583975668	0.011695811660068486	-0.00495548353610543	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-227	-0.15482770270834162	0.08508403311011314	0.016614095853693826	0.009093296587759276	0.016858039121428806	0.02875645942979017	-0.01763013778853935	0.02324813725763727	0.005846570495154831	0.04208913216710523	0.057704124461452025	-0.014509789604968657	-0.005401718313244671	0.034113081416871874	-0.01669643472009139	-0.001122484520929386	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-228	-0.15292078612293453	0.08740276261273099	0.010607872661035954	0.011531369937562647	0.01361459890651063	0.03166706048054443	-0.01388655771431527	0.027047558165021808	0.004493967189647273	0.005466842284814728	0.004645177751086028	0.015800281928027286	-0.01577660260552871	-0.012145817290023972	0.0029577984668310233	0.007536901459593318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
