	G1-110	G1-111	G1-112	G1-114	G1-115	G1-116	G1-117	G1-118	G1-119	G1-120	G1-122	G1-123	G1-124	G1-153	G1-154	G1-155	G1-156	G1-157	G1-158	G1-159	G1-161	G1-162	G1-163	G1-165	G1-166	G1-167	G1-168	G1-169	G1-17	G1-170	G1-171	G1-173	G1-174	G1-18	G1-183	G1-184	G1-185	G1-186	G1-19	G2-225	G2-226	G2-227	G2-228	G2-229	G2-230	G2-310	G2-311	G2-312	G2-37	G2-38	G2-39	G2-41	G2-410	G2-411	G2-412	G3-42	G3-43	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49	G3-51	G3-52	G3-53	G3-54	G3-56	G3-61	G3-62	G3-63	G3-64	G3-65	G3-66	G3-710	G3-711	G3-712	G3-713	G3-714	G3-715	G3-716	G3-717	G3-718	G3-77	G3-78	G3-79	G3-81	G3-82	G3-83	G3-84	G3-85	G3-86
G1-122	0.8779552715654952	0.8587859424920128	0.886261980830671	0.8185303514376997	0.8293929712460064	0.8204472843450479	0.460702875399361	0.38210862619808306	0.2549520766773163	0.30990415335463256	0.0	0.7738019169329073	0.744408945686901	0.28753993610223644	0.25431309904153354	0.28753993610223644	0.26198083067092653	0.8741214057507988	0.8773162939297124	0.8779552715654952	0.8261980830670926	0.8293929712460064	0.8945686900958466	0.9424920127795527	0.936741214057508	0.12268370607028754	0.19552715654952077	0.11565495207667732	0.3003194888178914	0.12012779552715655	0.5405750798722044	0.43322683706070286	0.49584664536741213	0.1840255591054313	0.9003194888178914	0.8849840255591054	0.9182108626198083	0.8798722044728434	0.8779552715654952	0.8057507987220447	0.8766773162939298	0.7853035143769969	0.8063897763578275	0.8364217252396167	0.8357827476038339	0.8722044728434505	0.873482428115016	0.8728434504792332	0.8766773162939298	0.8766773162939298	0.873482428115016	0.870926517571885	0.8306709265175719	0.8300319488817891	0.8293929712460064	0.8773162939297124	0.8779552715654952	0.8696485623003195	0.8408945686900958	0.8773162939297124	0.810223642172524	0.8268370607028754	0.6536741214057508	0.28498402555910546	0.33226837060702874	0.12460063897763578	0.3603833865814696	0.2926517571884984	0.3859424920127795	0.5782747603833865	0.5437699680511182	0.4741214057507987	0.3840255591054313	0.6325878594249201	0.24600638977635783	0.276038338658147	0.1878594249201278	0.19488817891373802	0.24920127795527156	0.2670926517571885	0.16549520766773163	0.22236421725239616	0.26645367412140575	0.2913738019169329	0.2440894568690096	0.28626198083067095	0.3853035143769968	0.5060702875399361	0.402555910543131	0.49904153354632586	0.2159744408945687	0.42747603833865816
G1-123	0.9635782747603834	0.7987220447284346	0.8460063897763578	0.8159744408945687	0.6511182108626198	0.6376996805111821	0.7284345047923323	0.6779552715654952	0.7987220447284346	0.771884984025559	0.7738019169329073	0.0	0.15591054313099043	0.6958466453674121	0.7539936102236422	0.7431309904153355	0.7169329073482428	0.9597444089456869	0.9623003194888179	0.9635782747603834	0.8645367412140575	0.8338658146964856	0.7182108626198083	0.723961661341853	0.7252396166134185	0.7782747603833866	0.7833865814696486	0.7801916932907348	0.7731629392971247	0.7731629392971247	0.7130990415335463	0.7309904153354633	0.7118210862619808	0.789776357827476	0.7143769968051118	0.7035143769968051	0.681150159744409	0.789776357827476	0.9635782747603834	0.6006389776357828	0.47220447284345046	0.6945686900958467	0.7277955271565495	0.7028753993610224	0.8031948881789137	0.8779552715654952	0.7220447284345048	0.8562300319488818	0.7188498402555911	0.9329073482428115	0.7201277955271566	0.952076677316294	0.6223642172523962	0.6223642172523962	0.6230031948881789	0.9629392971246007	0.9635782747603834	0.9559105431309904	0.9348242811501597	0.9623003194888179	0.6006389776357828	0.615335463258786	0.5699680511182109	0.6837060702875399	0.6990415335463259	0.7616613418530351	0.731629392971246	0.7399361022364217	0.655591054313099	0.4217252396166134	0.5258785942492012	0.6479233226837061	0.6920127795527157	0.4594249201277955	0.7424920127795527	0.7514376996805112	0.7514376996805112	0.8319488817891374	0.807667731629393	0.8440894568690096	0.8038338658146965	0.8249201277955271	0.7968051118210863	0.8191693290734824	0.7840255591054313	0.7482428115015974	0.7201277955271566	0.6798722044728435	0.6907348242811502	0.6843450479233227	0.7603833865814696	0.7009584664536741
G1-124	0.949520766773163	0.7955271565495208	0.8389776357827476	0.802555910543131	0.6070287539936102	0.5936102236421725	0.7105431309904153	0.6939297124600639	0.7757188498402556	0.7252396166134185	0.744408945686901	0.15591054313099043	0.0	0.6594249201277955	0.7079872204472843	0.7092651757188498	0.670926517571885	0.9463258785942492	0.9482428115015974	0.949520766773163	0.850479233226837	0.8191693290734824	0.8338658146964856	0.8421725239616613	0.8428115015974441	0.744408945686901	0.7527156549520767	0.7507987220447284	0.739297124600639	0.74185303514377	0.6702875399361022	0.6862619808306709	0.6677316293929713	0.7603833865814696	0.7527156549520767	0.7054313099041534	0.7693290734824281	0.7859424920127795	0.949520766773163	0.7226837060702875	0.6019169329073483	0.6894568690095847	0.7207667731629392	0.731629392971246	0.7961661341853035	0.8638977635782747	0.8338658146964856	0.8421725239616613	0.8332268370607029	0.9182108626198083	0.8338658146964856	0.9380191693290735	0.5904153354632588	0.5904153354632588	0.5904153354632588	0.949520766773163	0.949520766773163	0.94185303514377	0.921405750798722	0.9482428115015974	0.5693290734824281	0.5833865814696486	0.5539936102236421	0.6543130990415336	0.668370607028754	0.7329073482428115	0.7047923322683706	0.7111821086261981	0.6178913738019169	0.5130990415335464	0.5559105431309904	0.6006389776357828	0.65814696485623	0.5476038338658147	0.7143769968051118	0.7361022364217252	0.7162939297124601	0.8063897763578275	0.7776357827476038	0.8185303514376997	0.7776357827476038	0.7993610223642172	0.7686900958466454	0.8031948881789137	0.746964856230032	0.7335463258785943	0.670926517571885	0.6300319488817892	0.6408945686900959	0.6345047923322684	0.7111821086261981	0.6511182108626198
G1-153	0.982108626198083	0.9623003194888179	0.9507987220447285	0.8345047923322684	0.9731629392971246	0.9674121405750798	0.36549520766773164	0.2613418530351438	0.16996805111821087	0.3706070287539936	0.28753993610223644	0.6958466453674121	0.6594249201277955	0.0	0.0645367412140575	0.054313099041533544	0.04472843450479233	0.9782747603833866	0.9808306709265175	0.982108626198083	0.9731629392971246	0.9744408945686901	0.8753993610223643	0.876038338658147	0.8753993610223643	0.26964856230031947	0.40766773162939296	0.2415335463258786	0.09584664536741214	0.3233226837060703	0.5878594249201278	0.46900958466453674	0.5361022364217253	0.14376996805111822	0.8651757188498402	0.9738019169329073	0.8722044728434505	0.8913738019169329	0.982108626198083	0.8702875399361022	0.8702875399361022	0.8702875399361022	0.9623003194888179	0.8702875399361022	0.9501597444089457	0.8977635782747604	0.876038338658147	0.8753993610223643	0.8753993610223643	0.9507987220447285	0.876038338658147	0.9731629392971246	0.9757188498402556	0.9757188498402556	0.9763578274760384	0.9814696485623003	0.982108626198083	0.9757188498402556	0.9578274760383386	0.9814696485623003	0.9539936102236422	0.9693290734824281	0.9111821086261981	0.4926517571884984	0.5648562300319488	0.25431309904153354	0.6166134185303515	0.5003194888178913	0.29456869009584663	0.49584664536741213	0.40063897763578277	0.3514376996805112	0.3079872204472843	0.48753993610223645	0.09520766773162939	0.1073482428115016	0.10287539936102237	0.1801916932907348	0.37252396166134183	0.18466453674121405	0.28306709265175717	0.18083067092651758	0.39808306709265173	0.16166134185303516	0.12651757188498403	0.10159744408945687	0.3891373801916933	0.46900958466453674	0.28306709265175717	0.5099041533546326	0.22939297124600638	0.41661341853035144
G1-154	0.9488817891373802	0.9469648562300319	0.9354632587859425	0.85814696485623	0.9412140575079873	0.9354632587859425	0.40766773162939296	0.32204472843450477	0.15399361022364216	0.3329073482428115	0.25431309904153354	0.7539936102236422	0.7079872204472843	0.0645367412140575	0.0	0.044089456869009586	0.03961661341853035	0.9456869009584664	0.9476038338658147	0.9488817891373802	0.9412140575079873	0.94185303514377	0.9054313099041533	0.9067092651757188	0.9073482428115016	0.23578274760383386	0.3738019169329074	0.2134185303514377	0.08242811501597444	0.2900958466453674	0.534185303514377	0.41789137380191693	0.4894568690095847	0.10159744408945687	0.923961661341853	0.9680511182108626	0.9297124600638977	0.9028753993610223	0.9488817891373802	0.8990415335463259	0.9252396166134186	0.8990415335463259	0.9277955271565496	0.8990415335463259	0.9156549520766774	0.9060702875399361	0.9060702875399361	0.9054313099041533	0.9054313099041533	0.9175718849840255	0.9060702875399361	0.9399361022364218	0.9431309904153354	0.9431309904153354	0.9437699680511182	0.9488817891373802	0.9488817891373802	0.9424920127795527	0.9252396166134186	0.9482428115015974	0.9220447284345048	0.936741214057508	0.8773162939297124	0.45878594249201277	0.5309904153354632	0.2389776357827476	0.5827476038338658	0.46645367412140576	0.28115015974440893	0.5437699680511182	0.4370607028753994	0.36166134185303517	0.2824281150159744	0.5246006389776358	0.065814696485623	0.11182108626198083	0.068370607028754	0.1380191693290735	0.33993610223642173	0.1501597444089457	0.2504792332268371	0.14313099041533547	0.36549520766773164	0.15079872204472844	0.08434504792332269	0.11501597444089456	0.3412140575079872	0.46325878594249204	0.28115015974440893	0.47667731629392973	0.17507987220447285	0.38722044728434507
G1-155	0.9833865814696485	0.9616613418530351	0.949520766773163	0.8798722044728434	0.9725239616613418	0.9667731629392972	0.4012779552715655	0.3111821086261981	0.16677316293929711	0.3635782747603834	0.28753993610223644	0.7431309904153355	0.7092651757188498	0.054313099041533544	0.044089456869009586	0.0	0.049201277955271565	0.9801916932907349	0.982108626198083	0.9833865814696485	0.9725239616613418	0.9731629392971246	0.9271565495207668	0.9277955271565496	0.9277955271565496	0.26964856230031947	0.40766773162939296	0.24089456869009584	0.09137380191693291	0.3226837060702875	0.5405750798722044	0.4370607028753994	0.48881789137380194	0.13993610223642172	0.9124600638977636	0.9712460063897763	0.9182108626198083	0.9194888178913738	0.9833865814696485	0.9194888178913738	0.9194888178913738	0.9194888178913738	0.9610223642172524	0.9194888178913738	0.9488817891373802	0.9277955271565496	0.9277955271565496	0.9271565495207668	0.9271565495207668	0.9527156549520767	0.9284345047923322	0.9744408945686901	0.9744408945686901	0.9744408945686901	0.9757188498402556	0.9833865814696485	0.9833865814696485	0.9769968051118211	0.9597444089456869	0.9827476038338658	0.9533546325878595	0.9680511182108626	0.9105431309904153	0.49201277955271566	0.5648562300319488	0.25431309904153354	0.6159744408945687	0.5003194888178913	0.2440894568690096	0.5456869009584665	0.402555910543131	0.32971246006389776	0.2562300319488818	0.5156549520766773	0.09201277955271565	0.10415335463258786	0.10159744408945687	0.17827476038338658	0.3718849840255591	0.18466453674121405	0.2824281150159744	0.17827476038338658	0.397444089456869	0.1597444089456869	0.12332268370607029	0.10607028753993611	0.3405750798722045	0.45686900958466453	0.27412140575079874	0.47028753993610223	0.18083067092651758	0.3801916932907348
G1-156	0.9584664536741214	0.9463258785942492	0.9348242811501597	0.8313099041533546	0.9476038338658147	0.94185303514377	0.3731629392971246	0.28753993610223644	0.17763578274760383	0.33865814696485624	0.26198083067092653	0.7169329073482428	0.670926517571885	0.04472843450479233	0.03961661341853035	0.049201277955271565	0.0	0.9552715654952076	0.9571884984025559	0.9584664536741214	0.9476038338658147	0.9482428115015974	0.8785942492012779	0.8792332268370607	0.8798722044728434	0.2440894568690096	0.38210862619808306	0.2159744408945687	0.10926517571884985	0.2977635782747604	0.5437699680511182	0.42428115015974444	0.49456869009584664	0.13482428115015974	0.886261980830671	0.9674121405750798	0.8926517571884984	0.8702875399361022	0.9584664536741214	0.870926517571885	0.8881789137380192	0.870926517571885	0.9361022364217252	0.870926517571885	0.923961661341853	0.8792332268370607	0.8792332268370607	0.8785942492012779	0.8785942492012779	0.9271565495207668	0.8792332268370607	0.949520766773163	0.949520766773163	0.949520766773163	0.9501597444089457	0.9584664536741214	0.9584664536741214	0.952076677316294	0.9348242811501597	0.9578274760383386	0.9284345047923322	0.9431309904153354	0.8856230031948882	0.4670926517571885	0.5392971246006389	0.23833865814696487	0.5910543130990416	0.4747603833865815	0.2702875399361022	0.5067092651757189	0.4012779552715655	0.32651757188498404	0.28306709265175717	0.48881789137380194	0.08626198083067092	0.12140575079872204	0.09137380191693291	0.1731629392971246	0.3463258785942492	0.18210862619808307	0.2568690095846645	0.1757188498402556	0.3718849840255591	0.17763578274760383	0.11757188498402556	0.11501597444089456	0.34440894568690095	0.4364217252396166	0.2536741214057508	0.46517571884984027	0.18466453674121405	0.3718849840255591
G1-157	0.2939297124600639	0.9380191693290735	0.9584664536741214	0.37124600638977634	0.6402555910543131	0.39808306709265173	0.9686900958466453	0.984664536741214	0.9712460063897763	0.8958466453674121	0.8741214057507988	0.9597444089456869	0.9463258785942492	0.9782747603833866	0.9456869009584664	0.9801916932907349	0.9552715654952076	0.0	0.46134185303514375	0.31054313099041536	0.2108626198083067	0.21277955271565496	0.7744408945686901	0.9233226837060703	0.8498402555910544	0.918849840255591	0.8766773162939298	0.9405750798722045	0.987220447284345	0.9265175718849841	0.9309904153354632	0.9399361022364218	0.9399361022364218	0.8696485623003195	0.9744408945686901	0.9750798722044729	0.9801916932907349	0.9469648562300319	0.3853035143769968	0.8779552715654952	0.9686900958466453	0.8127795527156549	0.8453674121405751	0.9118210862619809	0.9041533546325878	0.35782747603833864	0.5297124600638977	0.3271565495207668	0.6370607028753994	0.24217252396166133	0.5993610223642173	0.27987220447284344	0.6990415335463259	0.5431309904153354	0.6057507987220447	0.2568690095846645	0.32843450479233227	0.25303514376996805	0.49904153354632586	0.42108626198083066	0.5648562300319488	0.6230031948881789	0.8485623003194889	0.9111821086261981	0.8779552715654952	0.9591054313099041	0.9035143769968051	0.921405750798722	0.9827476038338658	0.9329073482428115	0.9699680511182108	0.9629392971246007	0.9814696485623003	0.9738019169329073	0.9412140575079873	0.9782747603833866	0.8894568690095846	0.8613418530351438	0.7054313099041534	0.9533546325878595	0.7853035143769969	0.9258785942492013	0.681150159744409	0.9789137380191694	0.9399361022364218	0.9865814696485623	0.8587859424920128	0.6849840255591054	0.9380191693290735	0.6651757188498403	0.8958466453674121	0.7150159744408946
G1-158	0.23961661341853036	0.9399361022364218	0.9578274760383386	0.4881789137380192	0.7041533546325879	0.6792332268370607	0.9706070287539936	0.9865814696485623	0.9731629392971246	0.8984025559105431	0.8773162939297124	0.9623003194888179	0.9482428115015974	0.9808306709265175	0.9476038338658147	0.982108626198083	0.9571884984025559	0.46134185303514375	0.0	0.15782747603833866	0.6587859424920128	0.6702875399361022	0.7744408945686901	0.9226837060702875	0.8492012779552716	0.9220447284345048	0.8798722044728434	0.9437699680511182	0.9891373801916933	0.9303514376996805	0.9348242811501597	0.9424920127795527	0.9437699680511182	0.8722044728434505	0.9782747603833866	0.9750798722044729	0.9827476038338658	0.9469648562300319	0.3693290734824281	0.8773162939297124	0.9680511182108626	0.8121405750798723	0.8447284345047923	0.9124600638977636	0.9041533546325878	0.4773162939297125	0.39424920127795526	0.5201277955271566	0.531629392971246	0.536741214057508	0.45303514376996806	0.33354632587859423	0.6364217252396166	0.582108626198083	0.579552715654952	0.4351437699680511	0.2511182108626198	0.3929712460063898	0.23706070287539935	0.38083067092651757	0.6434504792332268	0.5680511182108626	0.853035143769968	0.9143769968051119	0.8811501597444089	0.9629392971246007	0.9067092651757188	0.9252396166134186	0.9853035143769968	0.9348242811501597	0.9718849840255591	0.9648562300319489	0.9833865814696485	0.9757188498402556	0.9431309904153354	0.9801916932907349	0.8913738019169329	0.8638977635782747	0.7610223642172524	0.9552715654952076	0.787220447284345	0.929073482428115	0.7635782747603834	0.9808306709265175	0.94185303514377	0.9884984025559106	0.860702875399361	0.7246006389776358	0.9399361022364218	0.7354632587859425	0.8977635782747604	0.7207667731629392
G1-159	0.09201277955271565	0.9380191693290735	0.9584664536741214	0.33738019169329075	0.6389776357827476	0.526517571884984	0.9718849840255591	0.9878594249201278	0.9738019169329073	0.8990415335463259	0.8779552715654952	0.9635782747603834	0.949520766773163	0.982108626198083	0.9488817891373802	0.9833865814696485	0.9584664536741214	0.31054313099041536	0.15782747603833866	0.0	0.5054313099041533	0.5182108626198083	0.7744408945686901	0.9233226837060703	0.850479233226837	0.9226837060702875	0.8805111821086262	0.9444089456869009	0.9904153354632588	0.9303514376996805	0.9354632587859425	0.9431309904153354	0.9444089456869009	0.8728434504792332	0.9782747603833866	0.9763578274760384	0.9827476038338658	0.9482428115015974	0.2952076677316294	0.8779552715654952	0.9686900958466453	0.8127795527156549	0.8453674121405751	0.9105431309904153	0.9041533546325878	0.3277955271565495	0.33226837060702874	0.37124600638977634	0.5329073482428115	0.3878594249201278	0.4472843450479233	0.1878594249201278	0.6345047923322684	0.4792332268370607	0.5412140575079872	0.29073482428115016	0.12140575079872204	0.24728434504792332	0.2504792332268371	0.2958466453674121	0.5667731629392971	0.5623003194888179	0.850479233226837	0.9150159744408946	0.8817891373801917	0.9635782747603834	0.9073482428115016	0.9258785942492013	0.9865814696485623	0.9361022364217252	0.9731629392971246	0.9661341853035144	0.984664536741214	0.9769968051118211	0.9444089456869009	0.9814696485623003	0.8926517571884984	0.8645367412140575	0.7079872204472843	0.9559105431309904	0.7878594249201278	0.9284345047923322	0.6837060702875399	0.982108626198083	0.9431309904153354	0.9897763578274761	0.8619808306709266	0.6881789137380192	0.9412140575079873	0.668370607028754	0.8990415335463259	0.7182108626198083
G1-161	0.4913738019169329	0.8843450479233227	0.9303514376996805	0.5143769968051118	0.5309904153354632	0.29648562300319486	0.9699680511182108	0.9827476038338658	0.9507987220447285	0.8773162939297124	0.8261980830670926	0.8645367412140575	0.850479233226837	0.9731629392971246	0.9412140575079873	0.9725239616613418	0.9476038338658147	0.2108626198083067	0.6587859424920128	0.5054313099041533	0.0	0.03386581469648562	0.8977635782747604	0.9444089456869009	0.939297124600639	0.9067092651757188	0.855591054313099	0.9265175718849841	0.9853035143769968	0.8913738019169329	0.8952076677316294	0.9054313099041533	0.8964856230031949	0.8600638977635783	0.949520766773163	0.870926517571885	0.9584664536741214	0.9252396166134186	0.582108626198083	0.8274760383386581	0.8632587859424921	0.739297124600639	0.7399361022364217	0.8690095846645367	0.8440894568690096	0.5060702875399361	0.6779552715654952	0.47539936102236424	0.7853035143769969	0.3904153354632588	0.7476038338658147	0.47220447284345046	0.6108626198083067	0.4517571884984026	0.518849840255591	0.465814696485623	0.5239616613418531	0.46325878594249204	0.6971246006389776	0.6287539936102237	0.5060702875399361	0.5476038338658147	0.7520766773162939	0.8134185303514377	0.771884984025559	0.9258785942492013	0.8242811501597445	0.8543130990415335	0.9610223642172524	0.8958466453674121	0.952076677316294	0.9552715654952076	0.9686900958466453	0.954632587859425	0.931629392971246	0.9616613418530351	0.8741214057507988	0.8568690095846645	0.6766773162939297	0.9533546325878595	0.7507987220447284	0.9073482428115016	0.6415335463258786	0.9769968051118211	0.9297124600638977	0.9718849840255591	0.8364217252396167	0.6613418530351438	0.9284345047923322	0.6159744408945687	0.8722044728434505	0.6952076677316293
G1-162	0.5035143769968051	0.8843450479233227	0.9297124600638977	0.5169329073482428	0.4996805111821086	0.26517571884984026	0.9706070287539936	0.9833865814696485	0.9501597444089457	0.8779552715654952	0.8293929712460064	0.8338658146964856	0.8191693290734824	0.9744408945686901	0.94185303514377	0.9731629392971246	0.9482428115015974	0.21277955271565496	0.6702875399361022	0.5182108626198083	0.03386581469648562	0.0	0.8977635782747604	0.9437699680511182	0.9386581469648563	0.9099041533546326	0.8587859424920128	0.9297124600638977	0.9859424920127795	0.8964856230031949	0.8984025559105431	0.9054313099041533	0.8977635782747604	0.860702875399361	0.949520766773163	0.8696485623003195	0.9571884984025559	0.9252396166134186	0.5942492012779552	0.8268370607028754	0.8434504792332268	0.7386581469648562	0.7092651757188498	0.8690095846645367	0.8434504792332268	0.5054313099041533	0.6773162939297125	0.4747603833865815	0.7846645367412141	0.38977635782747605	0.746964856230032	0.4837060702875399	0.5904153354632588	0.4319488817891374	0.49904153354632586	0.46645367412140576	0.5361022364217253	0.4626198083067093	0.7067092651757189	0.6293929712460063	0.4741214057507987	0.526517571884984	0.7233226837060703	0.8166134185303514	0.7648562300319489	0.9297124600638977	0.8274760383386581	0.85814696485623	0.9610223642172524	0.8945686900958466	0.9507987220447285	0.9552715654952076	0.9680511182108626	0.9533546325878595	0.9322683706070287	0.9623003194888179	0.8747603833865815	0.8568690095846645	0.676038338658147	0.9527156549520767	0.7501597444089457	0.9067092651757188	0.6408945686900959	0.9776357827476039	0.9303514376996805	0.9725239616613418	0.8370607028753994	0.6619808306709265	0.929073482428115	0.6166134185303515	0.8728434504792332	0.6958466453674121
G1-163	0.7750798722044728	0.9284345047923322	0.9169329073482428	0.6370607028753994	0.8958466453674121	0.8900958466453675	0.8805111821086262	0.8408945686900958	0.9667731629392972	0.9035143769968051	0.8945686900958466	0.7182108626198083	0.8338658146964856	0.8753993610223643	0.9054313099041533	0.9271565495207668	0.8785942492012779	0.7744408945686901	0.7744408945686901	0.7744408945686901	0.8977635782747604	0.8977635782747604	0.0	0.2108626198083067	0.09648562300319488	0.9220447284345048	0.8939297124600639	0.939297124600639	0.9507987220447285	0.9271565495207668	0.929073482428115	0.936741214057508	0.9380191693290735	0.8990415335463259	0.8198083067092652	0.9591054313099041	0.7750798722044728	0.8434504792332268	0.7750798722044728	0.5904153354632588	0.5252396166134186	0.7559105431309904	0.8543130990415335	0.7424920127795527	0.8575079872204473	0.6364217252396166	0.49456869009584664	0.6274760383386582	0.273482428115016	0.7207667731629392	0.36996805111821085	0.7699680511182109	0.8702875399361022	0.8728434504792332	0.8773162939297124	0.7757188498402556	0.7750798722044728	0.7731629392971247	0.7686900958466454	0.7738019169329073	0.8447284345047923	0.8549520766773163	0.8645367412140575	0.9003194888178914	0.8830670926517572	0.9514376996805112	0.9003194888178914	0.9118210862619809	0.9309904153354632	0.6869009584664537	0.7929712460063898	0.8837060702875399	0.952076677316294	0.6664536741214058	0.8894568690095846	0.9258785942492013	0.8753993610223643	0.8805111821086262	0.8779552715654952	0.9488817891373802	0.8824281150159744	0.9156549520766774	0.8785942492012779	0.9648562300319489	0.9373801916932908	0.9226837060702875	0.8428115015974441	0.8031948881789137	0.8453674121405751	0.8364217252396167	0.9035143769968051	0.8351437699680511
G1-165	0.9233226837060703	0.9463258785942492	0.934185303514377	0.8108626198083068	0.9424920127795527	0.9373801916932908	0.8811501597444089	0.8396166134185303	0.9738019169329073	0.9469648562300319	0.9424920127795527	0.723961661341853	0.8421725239616613	0.876038338658147	0.9067092651757188	0.9277955271565496	0.8792332268370607	0.9233226837060703	0.9226837060702875	0.9233226837060703	0.9444089456869009	0.9437699680511182	0.2108626198083067	0.0	0.13929712460063898	0.9469648562300319	0.9444089456869009	0.9527156549520767	0.952076677316294	0.94185303514377	0.936741214057508	0.9469648562300319	0.9444089456869009	0.9450479233226837	0.8306709265175719	0.9725239616613418	0.7865814696485623	0.8619808306709266	0.9233226837060703	0.6568690095846645	0.5386581469648563	0.8249201277955271	0.923961661341853	0.7833865814696486	0.9118210862619809	0.82555910543131	0.668370607028754	0.8031948881789137	0.4638977635782748	0.8843450479233227	0.5693290734824281	0.918849840255591	0.9226837060702875	0.9233226837060703	0.923961661341853	0.9233226837060703	0.9233226837060703	0.9233226837060703	0.9233226837060703	0.9233226837060703	0.9182108626198083	0.9194888178913738	0.9169329073482428	0.9412140575079873	0.94185303514377	0.9629392971246007	0.9424920127795527	0.94185303514377	0.9329073482428115	0.6952076677316293	0.797444089456869	0.8926517571884984	0.9552715654952076	0.668370607028754	0.8964856230031949	0.9265175718849841	0.9137380191693291	0.9380191693290735	0.9386581469648563	0.9501597444089457	0.9386581469648563	0.94185303514377	0.9386581469648563	0.9654952076677317	0.9424920127795527	0.9233226837060703	0.8913738019169329	0.8492012779552716	0.853035143769968	0.8811501597444089	0.9373801916932908	0.8798722044728434
G1-166	0.850479233226837	0.9476038338658147	0.9354632587859425	0.7246006389776358	0.9373801916932908	0.9322683706070287	0.8811501597444089	0.8389776357827476	0.9731629392971246	0.9405750798722045	0.936741214057508	0.7252396166134185	0.8428115015974441	0.8753993610223643	0.9073482428115016	0.9277955271565496	0.8798722044728434	0.8498402555910544	0.8492012779552716	0.850479233226837	0.939297124600639	0.9386581469648563	0.09648562300319488	0.13929712460063898	0.0	0.9412140575079873	0.9386581469648563	0.9539936102236422	0.9533546325878595	0.94185303514377	0.9373801916932908	0.9482428115015974	0.9437699680511182	0.9399361022364218	0.8319488817891374	0.9731629392971246	0.7878594249201278	0.8594249201277955	0.850479233226837	0.6479233226837061	0.5405750798722044	0.8159744408945687	0.9150159744408946	0.7744408945686901	0.9028753993610223	0.7226837060702875	0.5801916932907348	0.7130990415335463	0.3597444089456869	0.8057507987220447	0.4472843450479233	0.8460063897763578	0.9099041533546326	0.9130990415335464	0.9175718849840255	0.850479233226837	0.850479233226837	0.8498402555910544	0.8498402555910544	0.8498402555910544	0.8869009584664537	0.8952076677316294	0.9118210862619809	0.9322683706070287	0.9277955271565496	0.9629392971246007	0.9373801916932908	0.9335463258785942	0.9335463258785942	0.6958466453674121	0.7987220447284346	0.8939297124600639	0.9565495207667731	0.6690095846645367	0.8971246006389776	0.9258785942492013	0.9086261980830671	0.9284345047923322	0.9284345047923322	0.9501597444089457	0.9284345047923322	0.9309904153354632	0.9284345047923322	0.9648562300319489	0.9431309904153354	0.9226837060702875	0.8830670926517572	0.8421725239616613	0.8536741214057508	0.8753993610223643	0.9322683706070287	0.8741214057507988
G1-167	0.9226837060702875	0.8127795527156549	0.8089456869009585	0.8677316293929712	0.9099041533546326	0.9009584664536742	0.46134185303514375	0.3814696485623003	0.24281150159744408	0.31629392971246006	0.12268370607028754	0.7782747603833866	0.744408945686901	0.26964856230031947	0.23578274760383386	0.26964856230031947	0.2440894568690096	0.918849840255591	0.9220447284345048	0.9226837060702875	0.9067092651757188	0.9099041533546326	0.9220447284345048	0.9469648562300319	0.9412140575079873	0.0	0.17763578274760383	0.06900958466453674	0.2824281150159744	0.11437699680511182	0.5488817891373802	0.43130990415335463	0.4971246006389776	0.20575079872204474	0.8274760383386581	0.8466453674121406	0.8549520766773163	0.7929712460063898	0.9226837060702875	0.7769968051118211	0.8153354632587859	0.7789137380191693	0.8057507987220447	0.7795527156549521	0.8019169329073482	0.921405750798722	0.9226837060702875	0.9220447284345048	0.923961661341853	0.9220447284345048	0.9226837060702875	0.9156549520766774	0.9111821086261981	0.9105431309904153	0.9099041533546326	0.9220447284345048	0.9226837060702875	0.9143769968051119	0.8798722044728434	0.921405750798722	0.8907348242811501	0.9073482428115016	0.7130990415335463	0.2440894568690096	0.3501597444089457	0.08306709265175719	0.3916932907348243	0.27412140575079874	0.33610223642172526	0.5456869009584665	0.49009584664536743	0.41405750798722046	0.32523961661341855	0.5801916932907348	0.2281150159744409	0.265814696485623	0.21533546325878594	0.21980830670926518	0.3111821086261981	0.24920127795527156	0.2281150159744409	0.22172523961661342	0.339297124600639	0.273482428115016	0.22619808306709266	0.2722044728434505	0.44536741214057507	0.5674121405750798	0.40447284345047924	0.5808306709265175	0.2440894568690096	0.4913738019169329
