	G1-110	G1-111	G1-112	G1-114	G1-115	G1-116	G1-117	G1-118	G1-119	G1-120	G1-122	G1-123	G1-124	G1-153	G1-154	G1-155	G1-156	G1-157	G1-158	G1-159	G1-161	G1-162	G1-163	G1-165	G1-166	G1-167	G1-168	G1-169	G1-17	G1-170	G1-171	G1-173	G1-174	G1-18	G1-183	G1-184	G1-185	G1-186	G1-19	G2-225	G2-226	G2-227	G2-228	G2-229	G2-230	G2-310	G2-311	G2-312	G2-37	G2-38	G2-39	G2-41	G2-410	G2-411	G2-412	G3-42	G3-43	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49	G3-51	G3-52	G3-53	G3-54	G3-56	G3-61	G3-62	G3-63	G3-64	G3-65	G3-66	G3-710	G3-711	G3-712	G3-713	G3-714	G3-715	G3-716	G3-717	G3-718	G3-77	G3-78	G3-79	G3-81	G3-82	G3-83	G3-84	G3-85	G3-86
G1-122	0.4416024660107947	0.3205207960068493	0.3171938167908573	0.3366479965480276	0.3406284698055315	0.42095584647047074	0.26131830392844513	0.2897884535684479	0.45087774085618443	0.39120369353448375	0.0	0.1666667273683308	0.23056761119747846	0.3767906720475199	0.4417402538552605	0.397170444926915	0.4432760988683397	0.35528313549197754	0.3912416208654772	0.5151732952143846	0.5017886689678258	0.3853112301396367	0.4282784243752257	0.4581625795777726	0.4368653801782824	0.08511472013939823	0.10003836621334312	0.09854697449987403	0.3444378922786556	0.20560459009186202	0.19967714293511227	0.2589233389490094	0.2025597923919918	0.4002710132223124	0.2531756820905202	0.26370877748936483	0.24908455361832418	0.2505462363694129	0.6430415102925605	0.25994378548339386	0.2928235381995877	0.2859073597902966	0.26307463699087147	0.3398272811425444	0.4100516850680208	0.4510960802950849	0.46015902530625036	0.4241387987707999	0.3890483372583384	0.43598123995052473	0.5045736987730454	0.41987506995653406	0.45346880102096243	0.36831998098901136	0.38094197443668437	0.41104377206983334	0.5217203701765436	0.3160628731641196	0.3608410087930575	0.4597230219118956	0.3392723858262348	0.4848508715189329	0.32743328382829684	0.13391887381405995	0.14204610359509046	0.14009759187257487	0.14802980655322823	0.15999094145346343	0.23531142016812612	0.24363257041516972	0.1924431312765618	0.18900170151983187	0.2058866497243568	0.2706256842690231	0.4689755309942448	0.44327609784111727	0.3956417410049139	0.37846932539318606	0.4125887731379317	0.3641046925943541	0.5761947302096333	0.36410469170845644	0.4125887731379317	0.4689755309942448	0.4432760988683397	0.4689755309942448	0.4300818247699337	0.4726489059000246	0.47264890477551297	0.467724195345527	0.5905510510401627	0.4706015921708933
G1-123	0.5020769063934959	0.2608943612599627	0.25070119610922703	0.3874231938066274	0.35700224116270063	0.3534764447316706	0.14726228716250012	0.18090255339523909	0.4180971910231042	0.3602601735656057	0.1666667273683308	0.0	0.0836611319740738	0.3744087858511422	0.4344275145932326	0.38632243328142263	0.4358467610712585	0.3926095015135034	0.41050668692343917	0.560769777097638	0.5162683177914746	0.40044379478239733	0.4250523077486081	0.4735248719769417	0.4608865142978167	0.09561854803172587	0.10502165810205769	0.10656661946021422	0.28405674648511237	0.1651386757636204	0.11825557073793708	0.1688306919256474	0.11662269685181699	0.3892538761347469	0.18937108125000568	0.20516500948102473	0.183045348412589	0.1931328282981522	0.6673716940764188	0.20487718675887076	0.2246236273809999	0.23184847385227284	0.19285122697424745	0.2880692834638647	0.35047617986599316	0.3669098328376023	0.4752886107678622	0.4416563707699808	0.41073682334805195	0.4601209397494552	0.5221613610808479	0.43648181915081014	0.46266036128449856	0.43252121814734223	0.47359821068743096	0.4751672094341709	0.5398359973206559	0.41547975429091094	0.30895444389344906	0.41529937188589444	0.38286282832586194	0.49005380546906224	0.2374747320905011	0.08605579631692101	0.10203784666548624	0.0739259799475777	0.10038281945062888	0.08414927033205631	0.08975402238289922	0.09772595673457166	0.05812885966661419	0.031933850579849155	0.04280657810297996	0.12138777801346569	0.3598563548182488	0.43584676013793017	0.38490318680339664	0.416504209569102	0.4862706633066386	0.4368165230276573	0.6159370252119277	0.43681652209357796	0.4862706633066386	0.3598563548182488	0.4358467610712585	0.3598563548182488	0.295873351235024	0.3452575900239911	0.34525759215934765	0.35452269323782376	0.5896274780789329	0.35504829915354924
G1-124	0.5370594114588803	0.3244533660465642	0.28234827599619267	0.46012128059975843	0.42053158828667647	0.42101165265973045	0.16903807016134406	0.11314352615364265	0.43914075237139033	0.38154726979362186	0.23056761119747846	0.0836611319740738	0.0	0.42462803913779357	0.384621095045282	0.41755095615004545	0.3861653256541673	0.4666422653689734	0.4425195185867987	0.5931838684736537	0.5746487794500598	0.4321302812988659	0.4528041490440269	0.5074321738312718	0.41362938612576666	0.16949619502627253	0.1777431228247058	0.1764672467131879	0.30997328301626303	0.23802114437009547	0.1865278167423211	0.19919026375157675	0.18471479940854868	0.4204230106791291	0.25915837448765283	0.22903012394280986	0.21375465923140374	0.2566148973860933	0.6940351039697636	0.23778052143640666	0.256798159807661	0.2642306099915371	0.22561497491273555	0.319227835862918	0.37974191333229773	0.39726935736294555	0.5091354165375755	0.47280233672284117	0.4426635325084159	0.41272360022980054	0.4802107060694269	0.4691750298274927	0.49636456583401717	0.4650866177509623	0.5004224285013363	0.5495733420995403	0.5718493833079356	0.4471594603287084	0.3782590568769316	0.44458562217394826	0.45574483591700676	0.517757297327249	0.30144436179680917	0.16562408998874809	0.1731452902247212	0.13551694580250118	0.17868638496332165	0.15511221245838833	0.13875449498619424	0.029265282650565654	0.08663212640624805	0.06351336304533355	0.07413652952045138	0.057109793223001894	0.3034829213304829	0.38616532475440407	0.4160856827153253	0.448664420881714	0.4410994991164197	0.4696345102010002	0.5912388739415649	0.4696345091642227	0.4410994991164197	0.3034829213304829	0.3861653256541673	0.3034829213304829	0.3240859333078008	0.2877759533965659	0.2877759557193913	0.2978544654993579	0.6145318298023985	0.29833886933304926
G1-153	0.25126903253372573	0.5344637868895489	0.556341128685068	0.08554858085553702	0.34892020528707435	0.26213130696872095	0.4129046883677629	0.42925576810563937	0.34850059760621444	0.2613440209190447	0.3767906720475199	0.3744087858511422	0.42462803913779357	0.0	0.10024907979254084	0.06541770181200528	0.0982078613487326	0.0808848733077925	0.10874153887801917	0.3801832550949943	0.3541934373353099	0.10585331274061105	0.35522529240280365	0.2125741613003817	0.15019647682241377	0.4237790647804389	0.4302736944052139	0.4293722208027259	0.3125102698452465	0.4672356999638411	0.42606045379498053	0.47684706753884154	0.42982942461096796	0.07236824158702526	0.4890040414813514	0.5033993133370995	0.4936867517350412	0.48723154954304915	0.5778161964901456	0.519747436660576	0.5407526076043842	0.5363316969840374	0.5217462678122808	0.5708336723821917	0.6158914652162412	0.32910231290397285	0.21665377756323656	0.18465319436426494	0.11464245605541751	0.14828087645590182	0.24676218976897696	0.2415410734170988	0.20204361724580186	0.1574877565613999	0.3002380870728244	0.2093845455810508	0.34793835397097345	0.2135904739288934	0.26223945425558604	0.33594020974666583	0.08561886136711569	0.3719730066298814	0.5174931136492604	0.4145242013227015	0.4199034015764169	0.3870232892409557	0.4238652195617346	0.40118484573966307	0.4137647341962458	0.4347216077755111	0.4205256783374054	0.3982954292409504	0.4110988356153088	0.4555390657497562	0.19588367240670496	0.09820786752244536	0.06748372857968946	0.11320546323511568	0.17950580063185387	0.1448891632258496	0.46694158560731536	0.14488916893029719	0.17950580063185387	0.19588367240670496	0.0982078613487326	0.19588367240670496	0.18643084084756248	0.21740427284777297	0.21740427052301106	0.2071856498634681	0.47751723966015097	0.20398310225121719
G1-154	0.2762985274743739	0.5806279972900793	0.5749699900733295	0.18013113151115556	0.4159020324665157	0.33817629062869936	0.4303402616704535	0.38989862987579854	0.3685593586448799	0.2813923148173436	0.4417402538552605	0.4344275145932326	0.384621095045282	0.10024907979254084	0.0	0.08282204227837343	0.0025093980252685133	0.1783271421148374	0.12788256306725518	0.4051347783133551	0.42162823495961255	0.1247423564644797	0.37620017567826725	0.23579027704032696	0.0612097386039904	0.4838316138883518	0.4892609993925327	0.4884528609543259	0.3326252713969098	0.5205261479963212	0.4812489655655747	0.4939191968894937	0.4846555220966144	0.08992363209467158	0.5396762003350362	0.5207552537565074	0.5111559987613784	0.5380794749396336	0.5991522378161235	0.5390124803838019	0.5596696626488697	0.5553258448526104	0.5409801950282653	0.5891717820044217	0.6331857259363507	0.3528034597398957	0.23991081723545643	0.20496158132926098	0.13389366389933366	0.05887139928055904	0.16769081877378417	0.2647392810863243	0.22487901332173985	0.17833413944526463	0.32514516458189613	0.30654358003671645	0.3720111458845866	0.23535809153275875	0.33845152530964606	0.35814716714816713	0.18019400802967772	0.3926561745580673	0.5637844445904665	0.47271850290123435	0.47756302895915337	0.44596551171109255	0.48113105572174636	0.45876533031826305	0.47000768422743117	0.3961246580510726	0.43793267812705766	0.4157708300374608	0.42854039659931603	0.41976525443436463	0.12065793833433665	0.0025094055788193103	0.08051468765130221	0.13254556926960498	0.09265264881514003	0.1655392623701264	0.4315931152563517	0.1655392681669773	0.09265264881514003	0.12065793833433665	0.0025093980252685133	0.12065793833433665	0.20225136664240648	0.14233965676291785	0.14233965397780363	0.13008261821207767	0.494541698734637	0.1262350774214452
G1-155	0.19417642887058648	0.5436273286395344	0.5326398085799614	0.10354849906098867	0.3617359577750734	0.27665539850914683	0.3818875367952358	0.42229275840470804	0.32016447666491676	0.22652434242171673	0.397170444926915	0.38632243328142263	0.41755095615004545	0.06541770181200528	0.08282204227837343	0.0	0.08070089323070687	0.09942826344845604	0.04541827631506408	0.3379041453865	0.3670975416709044	0.04284729048493987	0.3176638441644415	0.1543299080251288	0.13390042148419384	0.4424267867735697	0.44856459343059124	0.44109965874540624	0.27281873975553134	0.4778137915457012	0.4431947301600774	0.45076592479861	0.44683682127066293	0.007760638029904572	0.4990624057247547	0.4842233526969069	0.46802590234397895	0.5028002281044219	0.5541246077015151	0.49310116843926904	0.5158156696088837	0.5110392362527926	0.49526485446476903	0.5482560051788037	0.5966534471964301	0.28406644592958036	0.15890003430345	0.12996289882100745	0.05201283009841686	0.1319105625705935	0.23228471821420596	0.1873687817807947	0.14321320884540958	0.09719005787829006	0.260880122711377	0.22792793572171433	0.30410648618728703	0.15912705101473643	0.2767955495437268	0.29439981825816963	0.10361739618200841	0.3362940784881424	0.5266818886778325	0.4260757020956901	0.4378271402186818	0.40548284426840736	0.4352324210354995	0.41916128403249614	0.44675608395849575	0.42789212254390935	0.3901257304429552	0.36607889407709293	0.37993458320258877	0.44920615363308475	0.1819929905909121	0.08070089964645351	0.0023073546270712245	0.05002935634286148	0.16361386551949195	0.08309917759408174	0.46027906584794903	0.08309918397832611	0.16361386551949195	0.1819929905909121	0.08070089323070687	0.1819929905909121	0.13439841434319422	0.20425323548761468	0.2042532330840639	0.1936859729358671	0.45154966268356944	0.1903732059209988
G1-156	0.2746299598922418	0.5817196297587266	0.5762188594102142	0.17837309451874106	0.4150102829389944	0.3370311880821562	0.4317697646928927	0.3914296170492019	0.3675547052964619	0.2800875681185927	0.4432760988683397	0.4358467610712585	0.3861653256541673	0.0982078613487326	0.0025093980252685133	0.08070089323070687	0.0	0.1765120395997382	0.1258718073367194	0.4040078823419705	0.42073914024011627	0.1227384660875656	0.37517212419812873	0.23404449667792318	0.05887937824862053	0.4852516601073266	0.49065585607487333	0.48984992470779176	0.3315029169978911	0.5217862926589569	0.4825539932227664	0.49519234990701594	0.4859519798422421	0.08783524083955795	0.5408744310289266	0.522002735996732	0.512428468025915	0.5392818619369346	0.5986408653431247	0.5403670039809345	0.560963489069533	0.5566324347504966	0.5423289368725198	0.5903789220938241	0.6342635394754199	0.3515518037624224	0.23818383352686187	0.20329088653848248	0.1319105625705935	0.05652940106121847	0.16561961764475408	0.26314266628178984	0.22310438444803532	0.17646740060675695	0.32371288260115416	0.3050117118729965	0.37081069496527747	0.23372347700937482	0.3373043768032728	0.3569957809450729	0.17843624096702154	0.3916919745572775	0.5648790830438025	0.4740946076486611	0.47892649041197566	0.44735930233946847	0.4824852053011311	0.46012692030282226	0.47133764589803834	0.39764002164166756	0.4393431287546336	0.4172368935628691	0.4299744161996104	0.42122129435907923	0.11870837103558231	7.591603702436871e-09	0.08282204227837343	0.13054404426827168	0.09037575315541378	0.16361386551949195	0.4307004107537923	0.16361387134312447	0.09037575315541378	0.11870837103558231	0.0	0.11870837103558231	0.20425323548761468	0.1444918679345881	0.14449186515646284	0.13226558717208306	0.4958100947976879	0.12842770139271273
G1-157	0.1802257440095406	0.5484631160401062	0.571986428067719	0.11304741409667403	0.368499084808227	0.28432005019756124	0.43075316786811557	0.4708679638879147	0.3759361402027343	0.2899811594677039	0.35528313549197754	0.3926095015135034	0.4666422653689734	0.0808848733077925	0.1783271421148374	0.09942826344845604	0.1765120395997382	0.0	0.12030654881348302	0.3280545747885731	0.32050956120179674	0.13399264175656583	0.36517180324222137	0.22496252557358257	0.20520654168447172	0.40504580729494677	0.41806431016833684	0.4102391473721513	0.3370140617506055	0.4508310419524168	0.44693418948793784	0.4909133937299236	0.45055649529881503	0.10610632868931623	0.5043704093981328	0.5244967342673837	0.5096207362232547	0.508107235321159	0.5491158131881831	0.5392477838799207	0.5569476246488435	0.5551317269069024	0.5386115293744241	0.5881829205605068	0.6294367660967386	0.340527785643145	0.22901358415124445	0.19584952439595885	0.1261829635767852	0.20344084110218433	0.3004985920981846	0.26828754860772686	0.23018294594329497	0.09982031336884674	0.2639173667818917	0.13592196097127093	0.34041236006501513	0.14576774548291396	0.2814971391023482	0.28462421918940894	0.11311558117474578	0.3917373897151629	0.531530987426003	0.43288210657386283	0.44453794372745553	0.41235700872915354	0.4419261974997541	0.42587125310914525	0.45256598802028797	0.47586028215018905	0.4381424695760016	0.41658805311703245	0.42900221875766675	0.49488736155217666	0.2636105515842653	0.1765120329335893	0.10141327124777766	0.05849203035824711	0.17217951582339153	0.09159183287609392	0.46597821616459556	0.09159182590692971	0.17217951582339153	0.2636105515842653	0.1765120395997382	0.2636105515842653	0.21116442762079285	0.2784647608486169	0.2784647637586588	0.27372074015528114	0.4958781868238333	0.27085521507096966
G1-158	0.15533716346927046	0.5393765557333595	0.5275653501434494	0.08111508524431149	0.35168402393097986	0.2630659777162271	0.4062465640854246	0.4470580481385439	0.3471457215340679	0.2572936318927243	0.3912416208654772	0.41050668692343917	0.4425195185867987	0.10874153887801917	0.12788256306725518	0.04541827631506408	0.1258718073367194	0.12030654881348302	0.0	0.31142395724632277	0.39329238540596034	0.01678390265431921	0.2941024831751531	0.11411763606087418	0.0927932926677131	0.4377990349022034	0.44413297561056364	0.43650360350321954	0.30526509636282984	0.5017968424252032	0.4653447543674341	0.4724607155264153	0.4688419580651342	0.0528038944839813	0.49361058352948106	0.4782961180380761	0.46165348584347254	0.49741474774115957	0.5416882133734041	0.4895798838128354	0.510237214134177	0.5079547414137388	0.4890398676918683	0.5460035096817595	0.5932893072277163	0.2550293141703344	0.11911359326283627	0.09212334377305009	0.0072116502691802545	0.09061747432528192	0.19539878546332048	0.16733411507022983	0.12055493485855377	0.07316270879255293	0.2437334512865941	0.19221177393484667	0.27614700571170214	0.1217982623053692	0.2631789886387317	0.2678902550947811	0.08118794551647143	0.325239762000968	0.5453347541917631	0.4212761269284331	0.43330365696180373	0.4320262009786145	0.43067491379850115	0.445070425882355	0.4691048465963101	0.4524173774089192	0.41416010096557787	0.39106092349549887	0.40437057737051507	0.47281771675745204	0.22192400842440205	0.12587180037915655	0.04761409917866047	0.09519016132953304	0.14734779968252054	0.06434276840228306	0.4557534518616441	0.06434276122406832	0.14734779968252054	0.22192400842440205	0.1258718073367194	0.22192400842440205	0.1685106744034066	0.23836549533683077	0.23836549835732782	0.2330162796139366	0.475733703350805	0.22987360669831222
G1-159	0.21158533314679628	0.6477123868221804	0.5806942542807418	0.3576494091312363	0.40537936722102336	0.32950654863117257	0.5579721127905187	0.5960971699494791	0.4018408012827393	0.46241611014608575	0.5151732952143846	0.560769777097638	0.5931838684736537	0.3801832550949943	0.4051347783133551	0.3379041453865	0.4040078823419705	0.3280545747885731	0.31142395724632277	0.0	0.39576335661434175	0.3208746249604062	0.3559408427360478	0.25305142981665846	0.38476583078576254	0.5487039895491368	0.5575724761043247	0.5512968000049	0.4935440257829149	0.5504901275268377	0.5967420447876339	0.6006893644335921	0.599096538867013	0.34211892685320183	0.6163144221630099	0.6067792957650346	0.5947343606984811	0.6197059186949238	0.5587686020514322	0.5493604793209244	0.5662714573307657	0.5645663305630855	0.5487142821709416	0.5029025903109955	0.6359817248570315	0.3609750728374798	0.25681488542495673	0.31712940144464113	0.3154774960612047	0.38356133717498886	0.3259041931821477	0.2933746816532803	0.2579014941926899	0.29734304195357797	0.28951412144920724	0.2438059952583123	0.3608666944617165	0.3290339032999717	0.4647891891040347	0.27522613793671824	0.35769156279737513	0.505665974595205	0.5755129198836744	0.5668197680989121	0.5757322205747979	0.5748851444509815	0.5730543061083648	0.5835552552709902	0.60277637108037	0.5995447671383599	0.5631728091171554	0.5480381816336866	0.5567416442264811	0.612742083539044	0.45889239890263533	0.4040078766253674	0.33915602964659103	0.31226104511242336	0.3629589289281736	0.29230229749915587	0.5702533636463053	0.29230229138882174	0.3629589289281736	0.45889239890263533	0.4040078823419705	0.45889239890263533	0.4090546910803062	0.4678311758385369	0.4678311783800107	0.4653722188140242	0.6045766312500145	0.46353330653571767
G1-161	0.4429712315133226	0.5841039757542041	0.6512353215897566	0.3686548241178293	0.4034531763770185	0.3395091467105902	0.5476325748692544	0.5804962314438634	0.4097651800559241	0.4611463130019879	0.5017886689678258	0.5162683177914746	0.5746487794500598	0.3541934373353099	0.42162823495961255	0.3670975416709044	0.42073914024011627	0.32050956120179674	0.39329238540596034	0.39576335661434175	0.0	0.3823929013192079	0.4148931328466494	0.46160471499646305	0.4479204802391625	0.5333739227341866	0.5396952203371383	0.5341557598211041	0.4934252060047305	0.5566450244921253	0.5560034942770153	0.5831488319967643	0.5537728573471702	0.37037086316341855	0.5662782094350224	0.6126382324404873	0.602348466557305	0.5984410132851016	0.6311744006255195	0.6303339589970146	0.6414305545476299	0.6405143078166545	0.6296546001270928	0.5893908408409246	0.6810305263543842	0.5198821590420781	0.4635571075612145	0.3921603911221429	0.39359437165447797	0.44707151513145976	0.5142539364173655	0.47604960102981475	0.44978192472651474	0.36551874679024526	0.46815536582848005	0.4128672344300938	0.5218720022008544	0.40551300685200287	0.4600376802260657	0.3586499545345437	0.3636646465821819	0.5100875068408053	0.5032305050859475	0.5482308143607236	0.5562211545488983	0.5328846042202647	0.5539198453590035	0.5413648701715001	0.5565494696715106	0.5804241007974774	0.5490599736404427	0.535521973330166	0.5432924381454499	0.5924838507863303	0.46479110014731084	0.42073913926423573	0.3680689696971133	0.34735047311187234	0.42538538573881796	0.370070125911663	0.39687913267790875	0.370070125026525	0.42538538573881796	0.46479110014731084	0.42073914024011627	0.46479110014731084	0.42114401241760785	0.46992692234716976	0.46992692445652506	0.4679045237390306	0.5480242989727682	0.4685875179941523
G1-162	0.16951390284813567	0.5364686540351418	0.5242782921540633	0.07410542120051404	0.3406170047149234	0.25048621191829384	0.4007662526501624	0.44136617976434095	0.3359190215868259	0.24449075396723163	0.3853112301396367	0.40044379478239733	0.4321302812988659	0.10585331274061105	0.1247423564644797	0.04284729048493987	0.1227384660875656	0.13399264175656583	0.01678390265431921	0.3208746249604062	0.3823929013192079	0.0	0.2996042429021722	0.12437467322744027	0.10335475132874106	0.43447060542385246	0.4386011592132722	0.43096106878182777	0.302066000683263	0.4967280487807305	0.46223093997063747	0.4634336708771451	0.4596857806703589	0.05020144168512622	0.4905845491570257	0.47521494406456477	0.4585631944820707	0.49437518481435044	0.545894304427186	0.486176171888132	0.5068995363443844	0.504598802853408	0.4856469694706834	0.5427641805007414	0.5902390825345516	0.261978963506377	0.1292426821382896	0.10182496940407111	0.0190227091642262	0.10123503573962536	0.20451697639265032	0.16400586346658164	0.10377103257486993	0.056512103518965066	0.22831585105388194	0.20518723972894665	0.28617408208947537	0.13543833890165574	0.26001707963976045	0.2773942061751545	0.06550344654748963	0.3137213283381336	0.5375734325722569	0.415861340926124	0.42792810570444895	0.4266421597813431	0.4253215127449685	0.43977384158412236	0.45980568898733387	0.44221259719092854	0.40415957410553016	0.3806660841318432	0.3942029392773814	0.46299311840296564	0.2185347533524568	0.12273846566356982	0.0450336728004626	0.09227794662185934	0.14396096461108954	0.061554390727464776	0.4521629747180997	0.06155439050813231	0.14396096461108954	0.2185347533524568	0.1227384660875656	0.2185347533524568	0.16181017549268872	0.23138139018070555	0.23138139318893958	0.22598070886336755	0.4706988924291597	0.22646977579869054
G1-163	0.4037546015370525	0.44411392220358076	0.42004554546967526	0.2982995911879026	0.3635565531561094	0.19647574066479775	0.43677910138661113	0.47177451116606134	0.08530154868446066	0.13967838108356437	0.4282784243752257	0.4250523077486081	0.4528041490440269	0.35522529240280365	0.37620017567826725	0.3176638441644415	0.37517212419812873	0.36517180324222137	0.2941024831751531	0.3559408427360478	0.4148931328466494	0.2996042429021722	0.0	0.3645605862216266	0.34938795052457766	0.42182144423001067	0.42367587314564215	0.4168956294174221	0.28830668607456583	0.3989191741584725	0.3657865573522729	0.3723487256550589	0.3676498566457964	0.32144580540397855	0.39241363005148316	0.3745366684591117	0.35666554501909636	0.3959927492520153	0.626193127300563	0.3763710256706551	0.40023649617890167	0.3972656837253117	0.3761349573505682	0.3378853536860149	0.49606582416175765	0.2983286116735421	0.3671145180301237	0.29145038443320803	0.28897481897266836	0.34827846033476667	0.4227806113236591	0.3371866859396534	0.3733452292572973	0.3381601955053475	0.35961037933530665	0.42236788158906863	0.46095478153898506	0.27137608648075806	0.2709812394383536	0.2316401368509084	0.3038900031411739	0.4245208719746241	0.43734554449920854	0.40381205423953703	0.414578457418547	0.41342022203010376	0.41231524710810175	0.4252771309038805	0.4749326078365743	0.46112550533210056	0.40756408073936234	0.4088508077929924	0.41992358601237434	0.47841342450875834	0.34501772768743866	0.3751721232652118	0.31878651605877484	0.3501016353348297	0.39327892536961234	0.3343794157941112	0.5672768409471685	0.33437941494251594	0.39327892536961234	0.34501772768743866	0.37517212419812873	0.34501772768743866	0.29562302010782543	0.35028942818468944	0.350289430548445	0.347035204478115	0.5508999017842602	0.35022135010404226
G1-165	0.06578043086662935	0.58826212730926	0.5003602412961334	0.17325686849444272	0.421235655061189	0.3425439881883915	0.467554074428809	0.5070958058303521	0.417717612900261	0.33820478422951383	0.4581625795777726	0.4735248719769417	0.5074321738312718	0.2125741613003817	0.23579027704032696	0.1543299080251288	0.23404449667792318	0.22496252557358257	0.11411763606087418	0.25305142981665846	0.46160471499646305	0.12437467322744027	0.3645605862216266	0.0	0.1877368731814337	0.5038174375843184	0.5046922687078239	0.49744324801803125	0.3829872405437729	0.555528914555188	0.524811481240658	0.5287806536948658	0.5259784285908411	0.16081324566751373	0.5475033564984632	0.5342788609508814	0.5190586713102746	0.5512833096614597	0.5165412024115994	0.45767981585799417	0.4788655599865407	0.4783230153302153	0.45719299306799493	0.52078888567045	0.5731200743838196	0.17841181430809774	0.011573202609820471	0.18313959155915988	0.1069232410064376	0.19012950586221347	0.09559109259614494	0.08574594131588666	0.023787327602383657	0.1795100571280635	0.16761382077116369	0.11068112037236874	0.2141567841687163	0.22626511845558656	0.3458097030010484	0.3540258290486236	0.1813525337979622	0.39774298862280444	0.593544860652964	0.4813301188135694	0.49251484403851853	0.49137402911336303	0.4897303988135218	0.503023667129819	0.5271290107216448	0.5161398856146103	0.4767739617218311	0.4562340529131325	0.4680682322150421	0.5340915051967278	0.31752152234681885	0.23404449587121162	0.15625737539528115	0.19929326249231244	0.25460265023701695	0.17218976514026405	0.5229831931263178	0.1721897645266653	0.25460265023701695	0.31752152234681885	0.23404449667792318	0.31752152234681885	0.2552169960510439	0.3247927785142034	0.3247927815226349	0.32037367020703544	0.5298820816348688	0.32443791987211645
G1-166	0.24664123494294785	0.5783776653759408	0.5723098040035542	0.15351639902185465	0.4073420627262044	0.32676135422661723	0.45480661929820004	0.4137909614579735	0.39593600151545966	0.3129282056145496	0.4368653801782824	0.4608865142978167	0.41362938612576666	0.15019647682241377	0.0612097386039904	0.13390042148419384	0.05887937824862053	0.20520654168447172	0.0927932926677131	0.38476583078576254	0.4479204802391625	0.10335475132874106	0.34938795052457766	0.1877368731814337	0.0	0.48440826956070315	0.4855810631290208	0.4847543986039314	0.3680816006441054	0.544306646324011	0.507376714187233	0.5174382984802157	0.5086394014397005	0.14054038205819175	0.5366404115417209	0.5173220777505415	0.507512863720298	0.5350109939926114	0.5894291504822161	0.538237467444915	0.5547809222497272	0.554794204332248	0.5375773721626476	0.589093920723842	0.6316129240143473	0.3203180146297639	0.1966081732354454	0.16363509573489207	0.08559889753655563	0.0026097829741423425	0.11662736873918222	0.25227983183235403	0.20639310400450603	0.15865590534218751	0.310730083639185	0.27922820829819667	0.3504526633140197	0.20654233812738737	0.3300199892389601	0.3375597151700117	0.16170040031575592	0.38328544045119833	0.5837876562606579	0.4688345555072044	0.4737890710673731	0.47260116954545506	0.4774372113040519	0.48473058338982183	0.49466719120056185	0.4245410137429526	0.46421360043064885	0.443180618486606	0.4552988845069591	0.4469710611192064	0.16928866520332858	0.05887937802809416	0.13587445212892607	0.17886377595137748	0.07482217778545333	0.15106875134168488	0.4264791591692381	0.1510687508033509	0.07482217778545333	0.16928866520332858	0.05887937824862053	0.16928866520332858	0.23738591223780128	0.18035872950393975	0.18035873273733746	0.17397233547902113	0.5185866395641058	0.1783439407210236
G1-167	0.48561966139657914	0.26174790489622174	0.2514051497014741	0.3919732326935454	0.38584980736597224	0.36124840603066316	0.20580266828704322	0.2329607785155251	0.44201186916167845	0.38374678221487496	0.08511472013939823	0.09561854803172587	0.16949619502627253	0.4237790647804389	0.4838316138883518	0.4424267867735697	0.4852516601073266	0.40504580729494677	0.4377990349022034	0.5487039895491368	0.5333739227341866	0.43447060542385246	0.42182144423001067	0.5038174375843184	0.48440826956070315	0.0	0.02536931608952084	0.035735712983952894	0.3366369234039366	0.13954677709915828	0.13044961580099282	0.19517305816074762	0.13615238378162076	0.4450803184225187	0.1885765889946791	0.19799179734772526	0.18206206411304435	0.18571965919019057	0.6615554873321657	0.18863805563446612	0.2246863784894468	0.21710370305629617	0.1920706245789654	0.27621970989943406	0.3532112033604301	0.39567808208809585	0.5055018561499719	0.4699762813223333	0.44023177967829286	0.48366303727280446	0.5468101018755297	0.4640275342044972	0.49733898140444144	0.42008219731396546	0.4319278267780802	0.4574698390060876	0.5543820894589001	0.36997606588048937	0.2967950500002659	0.3966977716721879	0.3920044885041872	0.5181751167841407	0.2712763423964126	0.059279695000945994	0.07079901470188948	0.08252885857368412	0.0746067129313213	0.09020753322953423	0.1691927958340777	0.17307597747884967	0.12258919227730523	0.1175718865566303	0.13591881798854366	0.20254779536407697	0.40921843339243497	0.4852516623131474	0.4410128475420092	0.42646534687687154	0.4591259544102799	0.41425538496944486	0.6009654455204478	0.4142553875949825	0.4591259544102799	0.40921843339243497	0.4852516601073266	0.40921843339243497	0.3695440691025918	0.41148465602532214	0.41148465478124985	0.4060367796749233	0.6139277720111465	0.40433780112345963
