Eigvals	21
0.37168525280973014	0.08805856404447851	0.03181963590340669	0.030862813569710205	0.012877118839759817	0.009535701383169629	0.0025460757788229316	0.0008178863580906026	0.00018329101663078218	7.791855618358157e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	21
0.6776836361022163	0.1605547904321908	0.058015878745417825	0.05627133054690435	0.023478501371470974	0.017386185589234	0.004642190882046578	0.001491230004094284	0.00033418953718566404	0.00014206678923943053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	21	21
G1-122	0.026313318824982796	0.21128671115139236	0.004906124715405817	-0.0028598375344924118	0.004573349947965477	-0.012301343403650446	0.0006455526566496964	0.0002111030236541731	-0.00010955734598062732	7.76515753768242e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-153	-0.21780164375050642	0.014993642570479027	0.06371306117693314	-0.037983410865759064	0.02304136671724293	-0.009089468070111644	0.003836521551828904	-0.011214774701934138	0.00014461228758987289	1.607130516822183e-05	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-154	-0.1659043213885064	0.019486931671985754	-0.013152506308183225	0.006145904806467829	0.009746241090956738	-0.02218381826579173	-0.023923387457248212	-0.0006068396490918644	-0.0004195115923612208	-0.00013921929702758923	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-155	-0.12203097298508207	0.047224865205121876	0.007797583053929541	0.011099204530054353	-0.04062176701534342	0.020907203352448795	-0.0034842588446950163	-0.011025272359378918	-7.464391312949942e-05	-5.2740640128445984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-156	-0.22012659886483366	0.013851660002644043	0.062058283630216884	-0.03668436317052627	0.02031497330086701	-0.006271034268759551	0.0037276610901573405	0.012927894884425141	0.00016071165889910486	5.980437873431316e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-167	0.13887726826842609	0.03330045483551055	-0.04526861929106729	-0.03255861694273174	-0.01783057268297996	-0.025445959305044532	0.0009340831077398089	-0.0005153500632142955	0.003978027184613831	-0.004279888205031793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-168	0.15556557388034592	0.029571550516379677	-0.007834424844063714	-0.01891254442292762	0.00970575762730403	-0.015383756462724862	0.01924265797352559	0.001461260060869881	0.0034277603426073246	-0.00016125204601450844	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-169	0.13784338577442892	0.03316928908026601	-0.04443590569261272	-0.03214523847374886	-0.017446509703637206	-0.024905364904731796	0.0017295922966985202	-0.0001288280110431746	-0.004853986163870608	0.004533886297447315	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-17	-0.123763894710657	0.046616915119762174	0.006337731430725957	0.012047030460374036	-0.04265767339542365	0.022916678924467537	-0.003580052568601492	0.009911948338924085	0.00016443997215680477	-9.227527756716147e-05	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-170	0.15160030650512546	-0.05492907281950834	0.09357317328750192	0.10516204021424497	-0.015672826055201292	-0.03309828461197347	0.002352239817393751	0.00024824341069559167	-0.0005472202223696517	0.00043736912571557245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-18	-0.2078773944304474	0.016238462561566618	-0.0869258199733507	0.10529536081580489	0.02397231054329175	0.010184880868920759	0.017284841769579142	-0.0004552863577537538	0.00012850255273814202	0.00012044331254737089	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-51	0.09560759552776894	-0.021933178322419682	0.011195117110311783	0.022874543341211015	-0.006206017781979193	0.000973955934018117	-0.010073146520313894	-0.0009818715015116046	0.0048137029690235675	-0.0019338028805346845	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-52	0.140944209230349	0.00042142169020895596	0.009376584087550294	-0.0031926628608125317	0.0338705068545005	0.03878024817083065	-0.00497829000568532	-0.000346674345908371	0.006479464100241772	0.004337410689948812	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-53	0.12233688394445055	-0.0003814449946613393	-0.004665728693354579	0.0070339224816323	0.003294203925818643	0.005424606245264674	-0.015607053986463433	-0.00027923695509024873	-0.0019483148341564397	0.0015312435964138507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-54	0.12728069871360886	0.0021987519584799756	0.011830848877558873	-0.0009269855780794	0.015365073819415225	0.0082353398710017	0.009545180647063518	0.0010500136495942929	-0.006715827512032551	-0.0014755175427433524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-56	0.1438498839776994	4.138147189220164e-05	0.008982469278230319	-0.003571678406014796	0.0378604447240696	0.04500201405955966	-0.006609465871129711	-0.000207893126905249	-0.004093615967261525	-0.0033988811777202416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-710	-0.02044580092692418	-0.06681960346404943	0.01929453627049066	-0.039999807119688084	-0.03216889634068503	0.020662055576484532	0.02522009673336625	-0.0032811687233604016	0.0002865649814410492	0.0003797125434764467	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-711	-0.015847218854253317	-0.05985917236101073	-0.01858206814711396	-0.009660839635447647	-0.048827558894649965	0.019855045869495228	-0.008767449526718984	0.0027262675894887583	-0.0006264971473667249	-1.2286661006634848e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-712	-0.04836870272452577	-0.08764773351007578	-0.0254712191273043	-0.017331364790879114	0.013617689778894285	-0.015445413174334144	-0.003415077684072163	-0.0066806320838762815	-0.000278524893349327	9.016813266121029e-06	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-78	-0.04836870272452577	-0.08764773351007578	-0.0254712191273043	-0.017331364790879114	0.01361768977889429	-0.015445413174334139	-0.003415077684072163	-0.0066806320838762884	-0.00027852489334929584	9.016813266124459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-79	-0.04968387328692503	-0.08918409885388759	-0.027258001714502583	-0.016499292057802657	0.012452213760679322	-0.013372173231032668	-0.0006651674950023844	0.013867729005292031	0.0003624384359208713	3.42372764094732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
