Eigvals	92
1.1239596162993235	0.38820325941533596	0.18008279161323842	0.11336973890115512	0.07748279963525126	0.058850208862616125	0.03235520283929443	0.025210849207109663	0.02137372365842758	0.01776743568350219	0.012070126294201337	0.011311956851941377	0.010364092802064497	0.007977600698773249	0.006591278855238809	0.005331947261254098	0.004572038633165125	0.0036546701819070437	0.003090173091821767	0.002867072378651782	0.0024527900644444878	0.0021280659923846937	0.00198631951813711	0.001751961457996889	0.0017127430278128766	0.0012136547328849903	0.0011133246047372132	0.0010642478328219149	0.0007705738963987744	0.000737682852923797	0.00044429109524591476	0.0003600863004567325	0.0003300672084565712	0.0002941684857052917	0.00022163651323670361	0.00018061045754764029	0.000160457437235281	8.866067567887955e-05	6.052006611611215e-05	3.5473601497345723e-05	2.563530704731629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	92
0.5292659949505379	0.18280263931011417	0.08479993097124622	0.05338514550403841	0.03648619616381596	0.0277122183884804	0.015235875359070892	0.011871641112055235	0.010064761183432863	0.00836658131518149	0.005683751719935318	0.005326734173771143	0.004880390548821604	0.0037566054063902328	0.003103794576535188	0.0025107827108086325	0.0021529461922322394	0.0017209627659148657	0.0014551443951317808	0.001350087577059555	0.0011550044637166803	0.001002093801633473	0.0009353462177919918	0.0008249883810191807	0.0008065206521339717	0.0005715028995808151	0.0005242580303456675	0.0005011480661262826	0.000362858730906394	0.00034737053133294124	0.00020921407243013488	0.0001695625281509552	0.00015542671369234577	0.00013852221557793173	0.00010436733490641038	8.504840576671284e-05	7.555846663349162e-05	4.17497924709e-05	2.8498544380874045e-05	1.670431100788908e-05	1.2071515820944857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	92	92
G1-110	-0.12820114466077334	0.049811650022285846	0.01700676929420444	0.01844499739000274	-0.007883733446204421	0.009968731710824253	-0.0004944063198092208	-0.0044352558479497	0.021399953556200255	-0.005494050352871789	0.00479405242791872	0.005574788926171947	-0.006269015543967695	-0.001444486069498046	0.008148087235950082	-0.0013515517612193906	0.0003544961481653544	-0.002398131624976885	0.0050108481931399	0.0013092054951000598	0.004761919772603182	-0.0005371523568461708	0.004895334714102423	-0.001479582055362306	-0.004836763662004856	-0.00589456081651481	0.0006677447525492776	0.0012108348518187204	0.006847684141599891	-0.0017132248567639308	0.0025606258241001744	-0.0012821596968203535	-0.0006830235250379298	0.001042206628668454	0.000662593481679609	0.0018748605292781269	-0.0008495730826405983	0.0017672105511163203	0.0006141240765272116	0.00016119400970774874	-0.0003442411465092493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-111	-0.10911918101242682	-0.13947268615700614	-0.013342787191263302	0.04205566681639558	-0.011321639261243013	0.024882368997391397	-0.036143787289890233	-0.024858503799119136	0.0018412572455377384	0.010769235690858856	3.37828814632008e-05	0.013663017810384115	-0.028993072334444717	-0.006254944894607583	0.001205019955010124	-0.007337158183661078	-0.007276856156875847	0.005283588299729386	0.0007978135198887855	-0.00315842920287952	-0.003595771499549074	0.001744386292736887	0.0008598695165230151	0.0065627441240946344	-0.00267900124738386	0.0023650273663318026	0.0011772516135989902	-0.002498167962683781	0.0006971415116573179	0.002114367703290652	0.00014838191919910572	-0.003082267417033855	-0.0018919066596847585	-0.000521239846059439	-0.0003322092860122411	-0.0002867833157176962	0.0001631712613429734	-5.673985543737681e-05	-5.095366732073578e-05	-0.00027465640088153545	7.447299421874656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	-0.09121424616065531	-0.17094127662221897	-0.02207668281219747	0.06582606459211951	0.017963409839084996	-0.0216883438949539	-0.0026158242436571826	-0.0016991516647297583	0.010564094934084532	-0.004793085087050275	-0.01097046637708459	0.0006812332372866569	0.013774737181915754	-0.03196172737735642	-0.0007265625146662514	-0.004283876352624534	-0.0006185766355062869	0.0011953159231976808	0.006688231485179936	0.0033801096553839364	-0.005871826120564589	0.004667710243271329	0.0013466239147870741	-0.0028569471323365387	0.007007280450362883	0.000269657733775668	-0.00278135406570751	-0.00015156820557063003	0.0005206025954889569	0.0005606538374189111	-0.0005769224330278168	0.0014233857912656477	0.002205615319055908	7.260495836942378e-06	-0.0009174386333990635	0.0002625914934659838	-0.0006595766968933261	0.0002609735371112776	1.4932594579051081e-05	-0.00019117604679334824	-0.00014439430291017207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-114	-0.101976166209815	0.019646102049176554	0.029577533032467233	-0.009463053537787317	-0.018384661664637494	0.01909709912814543	0.008037380654247616	0.007430304785024275	0.025328634659314238	0.00628108720647655	-0.01598293672228743	-0.00797898086335449	0.00035340665144071757	0.012818395268395243	-0.0009539175301291436	0.011565565364883517	-0.0028664814650364696	0.008742864409765457	-0.004628025746453187	-0.002245960394180485	0.0025968550608403574	-0.00024251846637117182	-0.0018856852176393109	0.004346913449062794	-0.0013971357900369123	0.0027618394796027398	0.004523028777538997	0.006645641236642702	-0.008260312512255214	0.001362369364523746	-0.000407183103863752	-0.002489410835600041	0.0028623343286840394	0.0012884532735732996	0.0015528576760464217	0.0002716116835764415	0.0009592894860502454	0.0007909721810450568	-0.0002785374222040911	-0.00010349704617564488	-0.0006268461444666933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-115	-0.1187798374720285	0.09459048327431087	-0.042822235934634786	0.029220965404136455	0.01997688688669449	-0.023842631686375678	-0.000618666441269987	-0.003064148368011031	-0.024444221427937986	-0.0011144142129501774	0.0073127223806545094	-0.007956307890063274	-0.00046261154264918864	0.003998399455204568	-0.014277349206200968	0.0012290546954287617	0.004826843598139906	0.005078300710982963	0.0005125756713190435	0.003062466712823616	-0.0038544114275725866	-0.006372775579002507	-0.0012968995761540058	-0.00024403808640071096	-0.0024214358888520037	0.007657763055155364	-0.01145757519630996	-0.0009469908769769698	0.002272029997055844	0.00041224156199601996	-0.0005294298881039497	-0.0009778786509540118	-0.0025336441838764586	-0.001485222333887406	0.0003475298046774653	0.002357205590109208	-0.00047753218106785306	-0.0006015956010063375	-0.0012596789205542285	-0.0010548074182834555	-3.0614818397591376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	-0.12628991180874896	0.04777350680280757	0.010328914520895034	0.020403535312071595	-0.005007017666468331	0.012874778859758235	-0.0031111719824085168	-0.007032343572785194	0.022326915753909896	-0.0036131439291444594	0.00899441678371455	0.004913888292789585	-0.0005010401612758634	0.0042286185122557465	0.008541451131897616	0.0026610897551557237	0.011535797089482795	0.010335055551871912	-0.0073483529507950285	-0.0019689249011740108	-0.0017768855256919003	-0.016312510732588357	-0.0025936282500479695	-0.000956916630037376	-0.006506319614629533	0.004200595030018728	-0.004504579608134809	0.00120957352787164	0.0037376950168563254	0.0015282565929251588	0.001873835983930445	-0.000863444470738361	0.0011014080379365655	4.6443032045409236e-05	-0.0007677230403717833	-0.0011423967817301213	0.0005445606608538044	0.000928061759272872	-2.4152586021622648e-06	-0.0007618817871674846	0.0006800920394682652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-117	0.13084880092576073	-0.06426775680582356	-0.030879156833334018	-0.031967152983287804	-0.03712577441342139	-0.06264813905302748	0.04349780047102143	-0.0011164417451118864	0.02137969005561669	0.027879843384792026	0.023634654621877905	-0.022533381759486472	0.019693743189473444	0.008895965879952263	0.006974610645816105	-0.009658356681423414	0.005927509269096888	-0.0005663473498771071	0.006172588572436738	-0.0065927387717263156	0.005502521645468888	0.0027540300897155494	-0.0011983525003928155	0.005051338583585836	0.00040330307242988266	0.00196353295782247	0.002070711853028233	0.0016737133339157885	-0.0009720851471653239	-0.0011565151805786886	0.0015861010158945636	-0.0006639038580047461	-0.0025982130616907175	0.00040115559179061384	0.0002649734049216786	-0.00024254228234954373	-0.00017793567516641875	-1.8495671140639e-05	2.456768899731633e-05	-0.00019045035678069973	-0.0002541038611736306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-118	0.1359107250365226	-0.052000349170406815	-0.01211553308781354	-0.03494697406259297	-0.018387226229331224	-0.05640693153712359	0.007807025433293154	0.003901956136479194	0.023924526902364303	-0.002749867395474252	0.014627805824649653	-0.0007352443715954223	0.0061656407341293155	-0.001832726831352902	-0.023210192458361256	0.0036750463357046394	0.006576280500142455	0.005136071439713992	-0.009710402581209523	0.014985152446229727	-0.009258574392659763	0.01117379393355455	0.005485341532951717	-0.00038171006129355373	-0.0034558264177601034	0.0015404424902781787	0.00015716053247198864	-0.0019215525139082209	0.0014818306078380214	-0.00015843212754001595	-0.0005034836569230999	0.0007527025890637493	0.0023551029939085605	0.001267183842053888	2.6840097498655044e-05	8.902659381827256e-05	-0.0006070436217039529	7.39003535310692e-05	1.575221203382884e-05	-8.03328085629458e-05	0.00021278976854085057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-119	0.16320761551543383	0.01609699604729302	0.03376544105140349	0.01616059292151904	0.004067083382658386	-0.017599858009560116	-0.010356661743918442	-0.017814346912346384	-0.0028904162216054873	-0.005255893691152888	-0.008943551058526218	0.007133053246436145	0.002257102859522477	-0.006251983230404158	0.00511556237065346	-0.0006867077802905954	0.004045864327680662	0.0010874597402514726	0.005189192623295235	-0.00226771411581702	0.005474482701396945	-0.005836889504902118	-0.005903525390098881	-0.01080074298510139	-0.00850565056440028	0.000496841948756932	-0.010093215533949304	-0.0006044942496091281	-0.006184712548654351	-0.0039102390232367955	0.0033114077060619404	0.0025497522834527038	0.0005230052174817169	0.006319393552730747	-0.001374537088251406	-0.0010900556907405916	0.0013868234396067043	0.00014679441403101157	7.159949513640475e-05	-0.0002441950490961481	-0.0003743110054204299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-120	0.09225951137380826	-0.04852777295391907	-0.036462423304468465	0.024507200064166734	-0.009417131822719381	0.016491739459225715	-0.0003079844732192683	-0.017646020332332275	-0.004988269241901192	0.014754374044014648	0.005354481692605959	0.001366399070835654	-0.051047925294793975	-0.011424847824447465	3.56916423154096e-05	-0.006173870674678711	0.004373280196091739	-0.015247439548466973	-0.005211166229476901	-0.0003957937854534911	-0.006394177117448101	0.0012961252599474646	-0.0013373601531717736	-0.006431472880941368	0.0006273794223664649	0.0048929666714031435	-0.0004160067064287837	-0.0029475023188208454	-0.002149740012818748	-0.00018798583222617718	-0.00018855170050908186	0.0016786700419170087	0.000410445375846719	-0.0006376582959066616	0.00034637080119602774	-0.0005445598878875363	0.00039434278806223873	-0.0002188208774081972	-4.58362925393992e-05	0.00013155279972270744	-0.0002654459990893356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
