	G1-122	G1-153	G1-154	G1-155	G1-156	G1-167	G1-168	G1-169	G1-17	G1-170	G1-18	G3-51	G3-52	G3-53	G3-54	G3-56	G3-710	G3-711	G3-712	G3-78	G3-79
G3-51	0.21355350540825	0.3240028587225181	0.2573045959633313	0.22106321475724489	0.3259142683011223	0.0875507999643324	0.0677678861489823	0.08946952586888501	0.22297462433584905	0.1303216118237812	0.332431375434807	0.0	0.06475746111527941	0.02936618618785028	0.040724624534868914	0.06997195657280623	0.13891737295063153	0.12063243631038012	0.15496240818675938	0.15496240818675938	0.15687381775985104
G3-52	0.21073011521591073	0.36649096559350774	0.3109358791709673	0.27573771006643527	0.3683578962643651	0.09904790496982487	0.06442111681968803	0.0973231014252773	0.27759409951233294	0.1717074306015552	0.3789455447730131	0.06475746111527941	0.0	0.03735454396226603	0.03730059104857833	0.005771331200617524	0.1857124583400492	0.17819784218286777	0.21153962224724282	0.21153962224724282	0.21339601168794073
G3-53	0.18975984207371344	0.35015336135168984	0.28332712244024383	0.24701620370308172	0.35206843841477026	0.06377245758224427	0.039563529947828545	0.06192174517903901	0.2489312807661621	0.15295388343554028	0.35600739641482915	0.02936618618785028	0.03735454396226603	0.0	0.011873549420180854	0.04287818663955702	0.16471274589126692	0.14639272526686553	0.18078856726456696	0.18078856726456696	0.18270364432211367
G3-54	0.1897129518093663	0.35011685772120155	0.2932290011192188	0.2571263447991444	0.35203204235930247	0.07524669061606787	0.03950794751399232	0.07342946022894127	0.2590304378774639	0.15291211065719854	0.3645581983951121	0.040724624534868914	0.03730059104857833	0.011873549420180854	0.0	0.0353137748878315	0.164665825563648	0.15707999542861786	0.19127855902340737	0.19127855902340737	0.19318265209625637
G3-56	0.21528525312767294	0.3700430864549901	0.3147778070528234	0.27977588793894576	0.37189954914035284	0.10420773081817052	0.06982065241882546	0.10250264557572157	0.28162192694842364	0.17580011552593824	0.3820766239916292	0.06997195657280623	0.005771331200617524	0.04287818663955702	0.0353137748878315	0.0	0.1902782144678734	0.18277986076497002	0.21593574128612864	0.21593574128612864	0.2177817802904646
G3-710	0.27298854523969873	0.21446902514787575	0.1797799457452735	0.13874532664714836	0.21668388351661247	0.18572080593223825	0.19258677848149755	0.18412260608475525	0.14090953676796347	0.23996306492194994	0.2723089144791075	0.13891737295063153	0.1857124583400492	0.16471274589126692	0.164665825563648	0.1902782144678734	0.0	0.02503170482813221	0.06390210743803379	0.06390210743803379	0.06606631755884888
G3-711	0.2644005283712978	0.23459636067552408	0.15907667301815576	0.1180420541880231	0.23293627360639477	0.16701753264818942	0.18479455486305707	0.1653826235678133	0.11612917200908478	0.23289158795747125	0.2505245785365407	0.12063243631038012	0.17819784218286777	0.14639272526686553	0.15707999542861786	0.18277986076497002	0.02503170482813221	0.0	0.04319883546770119	0.04319883546770119	0.041123625527009225
G3-712	0.30015991272057085	0.19958752450251716	0.12083631027249438	0.15691245740536483	0.2018443422812567	0.20213293152950992	0.21919039717049868	0.20056694404458947	0.15907666752617994	0.26303833620358175	0.22362845988900304	0.15496240818675938	0.21153962224724282	0.18078856726456696	0.19127855902340737	0.21593574128612864	0.06390210743803379	0.04319883546770119	0.0	0.0	0.002256817778739547
G3-78	0.30015991272057085	0.19958752450251716	0.12083631027249438	0.15691245740536483	0.2018443422812567	0.20213293152950992	0.21919039717049868	0.20056694404458947	0.15907666752617994	0.26303833620358175	0.22362845988900304	0.15496240818675938	0.21153962224724282	0.18078856726456696	0.19127855902340737	0.21593574128612864	0.06390210743803379	0.04319883546770119	0.0	0.0	0.002256817778739547
G3-79	0.3021509084893314	0.2018443422812567	0.12309312805123393	0.15907666752617994	0.20003897602004003	0.2040880717657104	0.22110547423911278	0.20252592166832242	0.15725278547521668	0.26471683401474433	0.22207410258844754	0.15687381775985104	0.21339601168794073	0.18270364432211367	0.19318265209625637	0.2177817802904646	0.06606631755884888	0.041123625527009225	0.002256817778739547	0.002256817778739547	0.0
