	G1-122	G1-153	G1-154	G1-155	G1-156	G1-167	G1-168	G1-169	G1-17	G1-170	G1-18	G3-51	G3-52	G3-53	G3-54	G3-56	G3-710	G3-711	G3-712	G3-78	G3-79
G1-18	0.534185303514377	0.6977635782747604	0.45559105431309904	0.6939297124600639	0.5750798722044729	0.6856230031948882	0.678594249201278	0.7533546325878594	0.676038338658147	0.7603833865814696	0.0	0.7584664536741214	0.7738019169329073	0.7884984025559105	0.7853035143769969	0.8121405750798723	0.3865814696485623	0.6389776357827476	0.22108626198083067	0.30862619808306707	0.6402555910543131
G3-51	0.40894568690095845	0.8996805111821087	0.7559105431309904	0.8920127795527156	0.7795527156549521	0.2645367412140575	0.20575079872204474	0.2856230031948882	0.888817891373802	0.20766773162939298	0.7584664536741214	0.0	0.134185303514377	0.17891373801916932	0.21277955271565496	0.15654952076677317	0.7258785942492013	0.7022364217252396	0.7009584664536741	0.7162939297124601	0.7539936102236422
G3-52	0.48115015974440895	0.9003194888178914	0.7795527156549521	0.8932907348242811	0.7968051118210863	0.3661341853035144	0.20063897763578276	0.38083067092651757	0.8792332268370607	0.20447284345047922	0.7738019169329073	0.134185303514377	0.0	0.25175718849840256	0.17891373801916932	0.10926517571884985	0.7405750798722045	0.6958466453674121	0.7194888178913738	0.731629392971246	0.7552715654952077
G3-53	0.36869009584664536	0.9003194888178914	0.7942492012779553	0.8920127795527156	0.810223642172524	0.2095846645367412	0.273482428115016	0.18083067092651758	0.8766773162939298	0.16102236421725238	0.7884984025559105	0.17891373801916932	0.25175718849840256	0.0	0.17891373801916932	0.2389776357827476	0.7565495207667732	0.7539936102236422	0.7399361022364217	0.7450479233226837	0.771884984025559
G3-54	0.4440894568690096	0.9003194888178914	0.789776357827476	0.8945686900958466	0.8006389776357827	0.28306709265175717	0.23322683706070288	0.31182108626198085	0.8837060702875399	0.1450479233226837	0.7853035143769969	0.21277955271565496	0.17891373801916932	0.17891373801916932	0.0	0.13354632587859425	0.7520766773162939	0.7635782747603834	0.74185303514377	0.7456869009584665	0.7827476038338658
G3-56	0.4894568690095847	0.9003194888178914	0.8146964856230032	0.8932907348242811	0.8274760383386581	0.3693290734824281	0.21022364217252396	0.3827476038338658	0.8837060702875399	0.1987220447284345	0.8121405750798723	0.15654952076677317	0.10926517571884985	0.2389776357827476	0.13354632587859425	0.0	0.7789137380191693	0.7188498402555911	0.7667731629392971	0.7706070287539936	0.7552715654952077
G3-710	0.5111821086261981	0.4070287539936102	0.33610223642172526	0.49584664536741213	0.29648562300319486	0.6817891373801916	0.6587859424920128	0.7514376996805112	0.42619808306709267	0.7297124600638978	0.3865814696485623	0.7258785942492013	0.7405750798722045	0.7565495207667732	0.7520766773162939	0.7789137380191693	0.0	0.29968051118210864	0.2837060702875399	0.3437699680511182	0.31884984025559104
G3-711	0.7258785942492013	0.21789137380191692	0.4696485623003195	0.4562300319488818	0.31437699680511183	0.8223642172523962	0.8089456869009585	0.8268370607028754	0.4	0.789776357827476	0.6389776357827476	0.7022364217252396	0.6958466453674121	0.7539936102236422	0.7635782747603834	0.7188498402555911	0.29968051118210864	0.0	0.4837060702875399	0.5840255591054313	0.07284345047923323
G3-712	0.5214057507987221	0.5361022364217253	0.28498402555910546	0.5284345047923322	0.41405750798722046	0.6920127795527157	0.6568690095846645	0.7533546325878594	0.513738019169329	0.7322683706070288	0.22108626198083067	0.7009584664536741	0.7194888178913738	0.7399361022364217	0.74185303514377	0.7667731629392971	0.2837060702875399	0.4837060702875399	0.0	0.2389776357827476	0.48115015974440895
G3-78	0.49329073482428115	0.5041533546325878	0.1891373801916933	0.42875399361022365	0.321405750798722	0.6779552715654952	0.6562300319488817	0.7476038338658147	0.41405750798722046	0.7271565495207668	0.30862619808306707	0.7162939297124601	0.731629392971246	0.7450479233226837	0.7456869009584665	0.7706070287539936	0.3437699680511182	0.5840255591054313	0.2389776357827476	0.0	0.5827476038338658
