Eigvals	27
0.18712914751417975	0.05212238461992304	0.0341820492841233	0.02859830580023059	0.01828599707699134	0.0053488964891825405	0.0031283100751483828	0.0017024208240747022	0.001033241746715926	0.0007775958728131506	0.0005482518624057211	0.0003120349432885975	4.3427763339782405e-05	3.138421172402088e-05	1.3290636157249776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	27
0.5615366251672986	0.15640870673514748	0.10257339837907618	0.08581771646956814	0.05487256914722344	0.016050953701251577	0.00938742416887551	0.005108619671839208	0.0031005489585146577	0.002333407531450596	0.0016451926631775328	0.0009363535895725234	0.0001303179113907825	9.417765521379953e-05	3.988250399902554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	27	27
G1-111	-0.10062220437230852	-0.029842584345702177	0.011007544985533453	-0.02407384937037768	-0.03339475468914376	0.001017966552375155	-0.01368699162096345	0.006591749268280489	-0.010963629544176042	-0.0036664440834894858	0.0029086653794996543	0.004733590576949791	0.0005794330440267106	0.000366357397356575	-2.984886741284156e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-112	-0.1117325587570834	-0.02444124082995048	0.031820022004217116	-0.03938306116238441	0.024223973989896872	0.009381998537012123	-0.01859145338352916	0.010848442898228958	0.008834915951569492	-0.0026345998405806303	-0.005861033825906232	-0.0023021500660690072	-0.00041575546273518466	-0.00020185943131931653	1.5981060900671193e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-180	0.0809797688955146	-0.0319361928823305	0.0010475526722176743	-0.0019459777893922534	0.006440809692078278	-0.004511092670857585	-0.004556568716631895	0.0011575697647946588	0.001506331413481649	-0.0005000400644378617	0.005235032631909429	0.0029145953200224836	-0.001443474479879133	-0.0007392465196803115	0.0006290510499391122	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-182	0.08271631707419347	-0.03273762556604799	0.0005862642027092922	-0.0019015517640363676	0.005172471459396515	-0.004934674409101497	-0.004949862202905264	-0.0013208921330431713	0.002165326339877247	0.001049578668546142	0.0015081243523302078	-0.0015070889032529915	-0.003994294307839307	0.002204604226557389	-0.0005402792473528573	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-183	-0.09510914713336419	0.01908536118775795	0.03474976786034857	-0.043991095455146435	-0.014019853694868365	0.01650850236812436	-0.003534993552256604	-0.010809848551038616	-0.005934230338155032	-0.0022936848172467415	0.00203281408380808	-0.0020991301919472405	-6.638718554404696e-05	-5.7065678404701085e-05	-2.928784631732127e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-184	-0.16406467533635846	-0.042565011620844154	-0.024039323295398658	0.08451000344465236	0.04680568376446658	-0.023290102434835275	-0.0017824234988325965	0.0021475870616995867	-0.0008406199592447363	0.0007521165350054692	0.0007131322992520176	-0.0006482648135314334	8.163567864125223e-05	-4.321726474959209e-05	2.402408185924924e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-185	-0.06070419934290766	0.005309404735388809	0.08195441435548571	0.019573476394777755	-0.025410726601596118	0.015293333611049696	-0.012317732452087123	-0.007289280687803906	0.008573278577933639	0.004700241047926217	0.001382775273703318	0.0010991721916895068	0.0003648035674742452	-0.000326672421848825	1.1931454278129884e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-186	-0.1110464393734194	-0.023167592279002006	0.03725558905281312	0.03452008091311413	0.06486957112260584	0.020718271557188823	0.010109110915223122	-0.00528776916241757	-0.00616462662359722	0.0011292331192346496	0.002460991848709208	0.0008420700702382868	0.0001688051688697062	0.0002266438509310302	-2.6145575075347325e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1103	-0.03921872763573952	-0.024145227120112876	-0.13495917937424184	-0.008517939055562742	-0.01561006681660748	0.017497392810303027	-0.019363136650120606	-0.009143720134846878	0.0007155190646647358	0.0023302660204501126	0.004726481186538949	-0.0009016196469323202	0.00039430607200798516	-0.000202052075062571	-8.050865138068773e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-198	0.08914983990576429	-0.032428830538382504	0.0009775272000433646	-0.0018677906638780337	0.005588693917478971	-0.002875533317053976	0.0013796267709411053	0.00595550073476342	0.003667636572364804	-0.00740895775015217	0.0007254464389850254	0.0007683512230673195	-0.0013764022166565032	0.0001300566497501102	3.0096765732989912e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
